# # n, sigma
3.000000000000000000e+01 2.525796864559781252e+00 1.012633701299272826e-01
6.000000000000000000e+01 2.209330734690379661e+00 1.285027318677884334e-01
9.000000000000000000e+01 2.151045344049561603e+00 1.056157221660045942e-01
1.200000000000000000e+02 2.192155806481892455e+00 6.761777847938121866e-02
1.500000000000000000e+02 2.224089148159339224e+00 6.352989369598679992e-02
1.800000000000000000e+02 2.452309441146694358e+00 5.722757572170578122e-02
2.100000000000000000e+02 2.499480734569158535e+00 6.125454235664506281e-02
2.400000000000000000e+02 2.481299863466624789e+00 5.757534612110139227e-02
2.700000000000000000e+02 2.505032337380117546e+00 5.527378377557157912e-02
3.000000000000000000e+02 2.528204400058672974e+00 5.073417715596379579e-02
3.300000000000000000e+02 2.525452205583494703e+00 4.495743967678516445e-02
3.600000000000000000e+02 2.525496324542729987e+00 4.319145084757359393e-02
3.900000000000000000e+02 2.506508557108627855e+00 4.054430142251717190e-02
4.200000000000000000e+02 2.507835100310697563e+00 4.243788738170933827e-02
4.500000000000000000e+02 2.502515352808144300e+00 3.785393563341610951e-02
4.800000000000000000e+02 2.500540423311978344e+00 3.561180276099881747e-02
5.100000000000000000e+02 2.498412980472007217e+00 3.315963719865004655e-02
5.400000000000000000e+02 2.499556743071745135e+00 3.348195018214875779e-02
5.700000000000000000e+02 2.492048511010349632e+00 2.908120445193238673e-02
6.000000000000000000e+02 2.495324634487166460e+00 2.882652975023063113e-02
6.300000000000000000e+02 2.492962485733489331e+00 2.912247969717253471e-02
6.600000000000000000e+02 2.489398072368707915e+00 2.802370880044968357e-02
6.900000000000000000e+02 2.492467425937236136e+00 2.519372835085931933e-02
7.200000000000000000e+02 2.494134995699576418e+00 2.154391323876585218e-02
7.500000000000000000e+02 2.496671427207387772e+00 2.017910964205583621e-02
7.800000000000000000e+02 2.498719964859998033e+00 2.095563332936475204e-02
8.100000000000000000e+02 2.497573400276391187e+00 2.133637241993867686e-02
8.400000000000000000e+02 2.494762770385954731e+00 2.124467883321848674e-02
8.700000000000000000e+02 2.500093193650297696e+00 2.070228135786478935e-02
9.000000000000000000e+02 2.500695803363393921e+00 2.023749915885484502e-02
9.300000000000000000e+02 2.499047282195823172e+00 1.921698071986763234e-02
9.600000000000000000e+02 2.500884433371326043e+00 1.901628093922921522e-02
9.900000000000000000e+02 2.501824363774036719e+00 1.982300990466136920e-02
1.020000000000000000e+03 2.501245630687019439e+00 1.782534295870014107e-02
1.050000000000000000e+03 2.499111022042815211e+00 1.734941095134615030e-02
1.080000000000000000e+03 2.500125132368656189e+00 1.737649954997728952e-02
1.110000000000000000e+03 2.502480802280827810e+00 1.708817173849294310e-02
1.140000000000000000e+03 2.503250628642050835e+00 1.665533468974002285e-02
1.170000000000000000e+03 2.509258213074651689e+00 1.773744960602506235e-02
1.200000000000000000e+03 2.508538370435445142e+00 1.770025907461570194e-02
