# # n, sigma
3.000000000000000000e+01 2.465596590891542927e+00 5.468710977190026357e-02
6.000000000000000000e+01 2.444083484919929550e+00 3.765712436506698374e-02
9.000000000000000000e+01 2.442993968101128566e+00 5.197683452199061693e-02
1.200000000000000000e+02 2.453575650431166100e+00 5.315964103871039653e-02
1.500000000000000000e+02 2.455993759790344733e+00 4.354569220318357109e-02
1.800000000000000000e+02 2.477775565510910383e+00 3.913557248962128837e-02
2.100000000000000000e+02 2.483218057776912069e+00 3.934441825290174027e-02
2.400000000000000000e+02 2.480744240596293615e+00 3.391980106376527720e-02
2.700000000000000000e+02 2.490608393373691332e+00 3.562471375705773130e-02
3.000000000000000000e+02 2.482922931811434086e+00 3.361373168791827182e-02
3.300000000000000000e+02 2.474794537928007188e+00 3.585266370458023433e-02
3.600000000000000000e+02 2.482556833038572108e+00 3.327702648366002991e-02
3.900000000000000000e+02 2.482861834072001006e+00 3.092290979413192184e-02
4.200000000000000000e+02 2.485576748752227338e+00 2.971051994877229804e-02
4.500000000000000000e+02 2.492855572745953818e+00 3.110957334001646091e-02
4.800000000000000000e+02 2.488925802660925779e+00 2.668374919279027646e-02
5.100000000000000000e+02 2.493440486067462381e+00 2.692409675173813161e-02
5.400000000000000000e+02 2.489940983526902407e+00 2.665708728647580086e-02
5.700000000000000000e+02 2.488037975427761506e+00 2.617595678248133689e-02
6.000000000000000000e+02 2.491409431645455363e+00 2.417119642253269876e-02
6.300000000000000000e+02 2.498480633097293069e+00 2.476510634212460496e-02
6.600000000000000000e+02 2.504246425524538022e+00 2.560354765891597467e-02
6.900000000000000000e+02 2.505696701028425455e+00 2.650615027222678541e-02
7.200000000000000000e+02 2.507828516767192095e+00 2.670941768392285504e-02
7.500000000000000000e+02 2.508654927928806622e+00 2.583276945043896933e-02
7.800000000000000000e+02 2.509424106007259514e+00 2.409002970899146168e-02
8.100000000000000000e+02 2.508897126317978898e+00 2.455887690515295291e-02
8.400000000000000000e+02 2.507837181666514148e+00 2.270431065116118238e-02
8.700000000000000000e+02 2.510426691255970510e+00 2.058167099961655949e-02
9.000000000000000000e+02 2.507067201859145111e+00 2.010268934489932088e-02
9.300000000000000000e+02 2.509946649841887201e+00 1.930209329788390438e-02
9.600000000000000000e+02 2.516287679882126760e+00 2.001800463310801637e-02
9.900000000000000000e+02 2.521940172856568463e+00 2.098507063629323488e-02
1.020000000000000000e+03 2.522705592507535233e+00 2.031768115709330427e-02
1.050000000000000000e+03 2.520147488406814240e+00 2.022067704891861162e-02
1.080000000000000000e+03 2.517802476114032739e+00 2.117639149059170195e-02
1.110000000000000000e+03 2.516480215761648154e+00 2.146097017381032659e-02
1.140000000000000000e+03 2.510972741216901838e+00 2.288983779852501663e-02
1.170000000000000000e+03 2.509540360636069778e+00 2.182220630520278690e-02
1.200000000000000000e+03 2.513969227730240341e+00 2.266067397600902630e-02
1.230000000000000000e+03 2.509522982913293898e+00 2.265266176243957430e-02
1.260000000000000000e+03 2.505554320790858824e+00 2.314378134433930229e-02
1.290000000000000000e+03 2.507195280812135163e+00 2.281199775635388977e-02
1.320000000000000000e+03 2.510844083886811351e+00 2.238108349208039680e-02
1.350000000000000000e+03 2.510041059774588135e+00 2.255019496549116528e-02
1.380000000000000000e+03 2.509608532998996999e+00 2.224012179079735280e-02
1.410000000000000000e+03 2.507617104997288848e+00 2.153235836278672224e-02
1.440000000000000000e+03 2.509646343857588668e+00 2.054768264556322208e-02
1.470000000000000000e+03 2.508105134886256860e+00 1.992732207930297469e-02
1.500000000000000000e+03 2.508495465242857936e+00 2.022518473839765227e-02
1.530000000000000000e+03 2.512921378505007297e+00 2.085454387560678469e-02
1.560000000000000000e+03 2.511356361134853277e+00 2.069428827063076945e-02
1.590000000000000000e+03 2.509205224171377147e+00 2.078564762193876175e-02
1.620000000000000000e+03 2.507883661666693520e+00 1.961286991528961993e-02
1.650000000000000000e+03 2.507565699120951397e+00 2.042848946251793127e-02
1.680000000000000000e+03 2.505600127179581804e+00 1.993952266273577717e-02
1.710000000000000000e+03 2.507781536384733556e+00 1.972018986717089667e-02
1.740000000000000000e+03 2.506132482652453586e+00 2.003186013733039561e-02
1.770000000000000000e+03 2.506889770023290609e+00 2.066243011240019231e-02
1.800000000000000000e+03 2.507093587478009145e+00 1.958103013340634774e-02
1.830000000000000000e+03 2.505050063943523586e+00 1.923569237594792078e-02
1.860000000000000000e+03 2.504043685223104720e+00 1.824382122183777419e-02
1.890000000000000000e+03 2.500732340662952247e+00 1.769521764512803699e-02
1.920000000000000000e+03 2.502577971576389171e+00 1.860843186639479091e-02
1.950000000000000000e+03 2.500340506664559204e+00 1.755826437086081826e-02
1.980000000000000000e+03 2.501195304862539714e+00 1.810617024783347032e-02
2.010000000000000000e+03 2.501875858052454493e+00 1.781003491877593617e-02
2.040000000000000000e+03 2.500747159063193337e+00 1.763946429652451381e-02
2.070000000000000000e+03 2.501935314789615727e+00 1.763694337100597115e-02
2.100000000000000000e+03 2.501967889913151666e+00 1.713472839977579418e-02
2.130000000000000000e+03 2.502102750272136689e+00 1.691188543112514056e-02
2.160000000000000000e+03 2.504479950824514578e+00 1.732552957188193687e-02
2.190000000000000000e+03 2.503519609549489378e+00 1.721291218944423496e-02
2.220000000000000000e+03 2.503974922105239642e+00 1.655661023385777975e-02
2.250000000000000000e+03 2.503709192110683102e+00 1.593319810892626295e-02
2.280000000000000000e+03 2.503355549434807870e+00 1.599350285666503724e-02
2.310000000000000000e+03 2.503339710063070989e+00 1.565837165803269163e-02
2.340000000000000000e+03 2.505971177785769832e+00 1.595087042410687356e-02
2.370000000000000000e+03 2.505563141747937816e+00 1.552119394243395289e-02
2.400000000000000000e+03 2.505242189199591518e+00 1.540839206677498824e-02
2.430000000000000000e+03 2.504345579623667550e+00 1.480905836648763185e-02
2.460000000000000000e+03 2.507007520805947909e+00 1.506639988683928545e-02
2.490000000000000000e+03 2.504264371936421707e+00 1.507336027782209958e-02
2.520000000000000000e+03 2.503684913040190807e+00 1.481903214966142843e-02
