# # n, sigma
3.000000000000000000e+01 1.816756357106260378e+00 1.632019347723340508e-01
6.000000000000000000e+01 3.155302714204291092e+00 7.073145452773614561e-02
9.000000000000000000e+01 2.546444336836175548e+00 6.338822921227917073e-02
1.200000000000000000e+02 2.565810431353571008e+00 4.657115848589607476e-02
1.500000000000000000e+02 2.567648484540687281e+00 4.622412845855387864e-02
1.800000000000000000e+02 2.559727875026367450e+00 3.687849223860530795e-02
2.100000000000000000e+02 2.552958322350789899e+00 3.691981716360611537e-02
2.400000000000000000e+02 2.529337328815599584e+00 3.652335981057866499e-02
2.700000000000000000e+02 2.524302768334052427e+00 3.342483296623607880e-02
3.000000000000000000e+02 2.514043242801364819e+00 2.941939414314256179e-02
3.300000000000000000e+02 2.517656420773215942e+00 3.233769668886662257e-02
3.600000000000000000e+02 2.514916406064153342e+00 2.610678264665866957e-02
3.900000000000000000e+02 2.499445887782426379e+00 2.638714484868601162e-02
4.200000000000000000e+02 2.503469753327618008e+00 2.983197643129907595e-02
4.500000000000000000e+02 2.519744284848501437e+00 2.867279043808292072e-02
4.800000000000000000e+02 2.513627841016940145e+00 3.333812678814286612e-02
5.100000000000000000e+02 2.510269719421873269e+00 3.262766642879826734e-02
5.400000000000000000e+02 2.510306208664424332e+00 3.117993351945715086e-02
5.700000000000000000e+02 2.498688204011368263e+00 2.820735968805692523e-02
6.000000000000000000e+02 2.485841125100693105e+00 2.453184889769078822e-02
6.300000000000000000e+02 2.480956839929018276e+00 2.188635468068666698e-02
6.600000000000000000e+02 2.482523836934865002e+00 2.105713685313850489e-02
6.900000000000000000e+02 2.481358073707583767e+00 2.272505307894928661e-02
7.200000000000000000e+02 2.485330110301037454e+00 2.319701294083064205e-02
7.500000000000000000e+02 2.488835814686165548e+00 2.323995482345104710e-02
7.800000000000000000e+02 2.490271305439415883e+00 2.239278866758107750e-02
8.100000000000000000e+02 2.490669747126077915e+00 2.191066714249931269e-02
8.400000000000000000e+02 2.493724260157336836e+00 2.058257965134580730e-02
8.700000000000000000e+02 2.497883766516840076e+00 2.027856862125292439e-02
9.000000000000000000e+02 2.500511384099076917e+00 1.908573537608282411e-02
9.300000000000000000e+02 2.499306716949745155e+00 1.756865818522409042e-02
9.600000000000000000e+02 2.497794026141109569e+00 1.664702688603640623e-02
9.900000000000000000e+02 2.490775889618054961e+00 1.879304053527854762e-02
1.020000000000000000e+03 2.497058710327094033e+00 1.742886988303176884e-02
1.050000000000000000e+03 2.498294962526602880e+00 1.852813396982833788e-02
1.080000000000000000e+03 2.501871427781326318e+00 1.781404363158224646e-02
1.110000000000000000e+03 2.504515273750373527e+00 1.777137266217461431e-02
1.140000000000000000e+03 2.504828913620141151e+00 1.703156501094580527e-02
1.170000000000000000e+03 2.503426443592073891e+00 1.585303306882007712e-02
1.200000000000000000e+03 2.500305956736658342e+00 1.589485005628457279e-02
1.230000000000000000e+03 2.504959659189923027e+00 1.578311132426478414e-02
1.260000000000000000e+03 2.503245537708199908e+00 1.662915189191643134e-02
1.290000000000000000e+03 2.502883771406819946e+00 1.754360277870790907e-02
1.320000000000000000e+03 2.505330969713535527e+00 1.724539081260242218e-02
1.350000000000000000e+03 2.503054525683746867e+00 1.652723226324469274e-02
1.380000000000000000e+03 2.504775899939478023e+00 1.779715014562545036e-02
1.410000000000000000e+03 2.502517415262641265e+00 1.822277826399555656e-02
