# # n, sigma
3.000000000000000000e+01 3.880236168420431397e+00 4.753351060968422082e-01
6.000000000000000000e+01 2.386908920617763386e+00 9.159222906228794980e-02
9.000000000000000000e+01 2.421856652083990813e+00 8.857524127362388644e-02
1.200000000000000000e+02 2.416117904090523183e+00 6.413282038973006083e-02
1.500000000000000000e+02 2.445227630835133503e+00 5.399197064796076168e-02
1.800000000000000000e+02 2.469829411491861748e+00 5.302998979599301416e-02
2.100000000000000000e+02 2.486313054004625211e+00 5.255774772299305619e-02
2.400000000000000000e+02 2.479406281047957350e+00 6.027820957777423050e-02
2.700000000000000000e+02 2.473617488662697816e+00 4.941065256797754629e-02
3.000000000000000000e+02 2.478698491527736802e+00 4.340756987083875529e-02
3.300000000000000000e+02 2.475574145678992366e+00 4.124041979656018625e-02
3.600000000000000000e+02 2.485671386514466619e+00 4.203620000359976211e-02
3.900000000000000000e+02 2.487414048325172988e+00 3.713262423349157626e-02
4.200000000000000000e+02 2.494663720834524590e+00 3.870425165227679709e-02
4.500000000000000000e+02 2.490675714508559402e+00 3.708100391315329036e-02
4.800000000000000000e+02 2.508415404702577511e+00 3.814425843433370822e-02
5.100000000000000000e+02 2.491032438038939034e+00 3.324054987433866515e-02
5.400000000000000000e+02 2.496955680445087200e+00 3.123892552082521701e-02
5.700000000000000000e+02 2.498986629889770938e+00 3.048771186820587245e-02
6.000000000000000000e+02 2.499266984485307930e+00 2.985370616997386553e-02
6.300000000000000000e+02 2.503405902388360804e+00 3.146332408329229752e-02
6.600000000000000000e+02 2.500292368027421830e+00 3.314634021301639255e-02
6.900000000000000000e+02 2.502574713496407366e+00 3.293337544439889353e-02
7.200000000000000000e+02 2.514185844238348011e+00 3.371507482737511052e-02
7.500000000000000000e+02 2.517921555268594958e+00 3.346223937131630188e-02
7.800000000000000000e+02 2.515024812023316070e+00 3.390769879594739827e-02
8.100000000000000000e+02 2.518468288066606497e+00 3.307446768750084420e-02
8.400000000000000000e+02 2.518070918104582390e+00 3.197808063959900471e-02
8.700000000000000000e+02 2.511805918598609022e+00 3.001730740829677141e-02
9.000000000000000000e+02 2.506862140968796115e+00 2.843213510553940435e-02
9.300000000000000000e+02 2.505132539848044626e+00 2.521326767923720916e-02
9.600000000000000000e+02 2.500361091438819905e+00 2.482796672853847253e-02
9.900000000000000000e+02 2.502312404545855351e+00 2.367654963696785853e-02
1.020000000000000000e+03 2.501159115059681692e+00 2.349757523187067515e-02
1.050000000000000000e+03 2.501713679490728204e+00 2.227391921354191992e-02
1.080000000000000000e+03 2.490244444895642228e+00 2.306344861976163119e-02
1.110000000000000000e+03 2.493140496301860409e+00 2.300499836646471147e-02
1.140000000000000000e+03 2.489884093715740043e+00 2.253287244508106121e-02
1.170000000000000000e+03 2.491294746992847031e+00 2.222341772110512925e-02
1.200000000000000000e+03 2.491091991461244159e+00 2.159147646867619341e-02
1.230000000000000000e+03 2.490469000114564402e+00 2.161113365635463149e-02
1.260000000000000000e+03 2.495461888160835695e+00 2.051914058412493760e-02
1.290000000000000000e+03 2.490420154344227921e+00 2.076057832614536941e-02
1.320000000000000000e+03 2.493031151479600638e+00 2.119155158863620866e-02
1.350000000000000000e+03 2.493451641132511831e+00 2.104622918094355144e-02
1.380000000000000000e+03 2.497113537316887122e+00 2.028700691077321705e-02
1.410000000000000000e+03 2.493533940104684099e+00 2.091182541344304216e-02
1.440000000000000000e+03 2.492820407989296161e+00 2.069976737624903973e-02
1.470000000000000000e+03 2.492322699744393688e+00 1.953233527835781386e-02
1.500000000000000000e+03 2.489052415731407120e+00 1.945372271318160720e-02
1.530000000000000000e+03 2.489350896105988031e+00 1.943586308465846194e-02
1.560000000000000000e+03 2.488098378318075454e+00 1.808870890030577286e-02
1.590000000000000000e+03 2.488512114108868634e+00 1.730930708417649164e-02
1.620000000000000000e+03 2.491068815479506871e+00 1.719183915083655201e-02
1.650000000000000000e+03 2.489847924965815196e+00 1.710798521982834913e-02
1.680000000000000000e+03 2.491558811983653143e+00 1.708301928112277226e-02
1.710000000000000000e+03 2.494354552048615670e+00 1.674718624218337476e-02
1.740000000000000000e+03 2.495599072969781229e+00 1.645217409215296578e-02
1.770000000000000000e+03 2.496932629477154109e+00 1.631807610942470274e-02
1.800000000000000000e+03 2.499771336272130995e+00 1.655128180419720985e-02
1.830000000000000000e+03 2.501949020220968656e+00 1.617052785111547375e-02
1.860000000000000000e+03 2.503230252608483308e+00 1.653245655497543806e-02
1.890000000000000000e+03 2.504248909602326378e+00 1.641371586749519607e-02
1.920000000000000000e+03 2.501942290149043568e+00 1.648711325418268300e-02
1.950000000000000000e+03 2.502108862467862238e+00 1.679110033172122318e-02
1.980000000000000000e+03 2.500889636856653109e+00 1.675367218801216210e-02
2.010000000000000000e+03 2.504410381530418395e+00 1.703949962439792187e-02
2.040000000000000000e+03 2.502625404973267909e+00 1.634976027377256155e-02
2.070000000000000000e+03 2.499055219487618107e+00 1.596530339275106097e-02
2.100000000000000000e+03 2.502207794178822109e+00 1.542151941333960892e-02
2.130000000000000000e+03 2.503176035451359027e+00 1.601919781266364709e-02
2.160000000000000000e+03 2.502635658683018960e+00 1.571058568033818770e-02
2.190000000000000000e+03 2.505683999355222902e+00 1.627242861116667133e-02
2.220000000000000000e+03 2.502845986638477349e+00 1.639697313924664418e-02
2.250000000000000000e+03 2.502089512190330378e+00 1.594315417428083040e-02
2.280000000000000000e+03 2.500371836946613691e+00 1.557147766264533294e-02
2.310000000000000000e+03 2.500492550599100028e+00 1.589146612158575181e-02
2.340000000000000000e+03 2.499567049277304331e+00 1.543257062098972107e-02
2.370000000000000000e+03 2.499919147776192396e+00 1.532922998213073242e-02
2.400000000000000000e+03 2.499411816233614747e+00 1.494612428911584225e-02
2.430000000000000000e+03 2.503325552906710882e+00 1.462398825877547770e-02
2.460000000000000000e+03 2.501327625934858023e+00 1.433144142380360711e-02
2.490000000000000000e+03 2.498569320359909529e+00 1.388391389662026534e-02
2.520000000000000000e+03 2.495560084303682480e+00 1.416938469493325518e-02
2.550000000000000000e+03 2.496778130240587146e+00 1.467442405777222986e-02
2.580000000000000000e+03 2.494430759243048801e+00 1.451084120149714364e-02
2.610000000000000000e+03 2.493299528107879137e+00 1.435327366108143932e-02
2.640000000000000000e+03 2.494166628550164244e+00 1.432226568930054615e-02
2.670000000000000000e+03 2.495675860460486728e+00 1.413484576572184535e-02
2.700000000000000000e+03 2.496198257032421708e+00 1.433361796701767242e-02
2.730000000000000000e+03 2.496888623953364306e+00 1.376041187983037539e-02
2.760000000000000000e+03 2.497630753266575798e+00 1.373943540760857486e-02
2.790000000000000000e+03 2.497355551933130080e+00 1.307446401454007319e-02
2.820000000000000000e+03 2.499023086316768616e+00 1.321252976531505675e-02
2.850000000000000000e+03 2.501267377811197345e+00 1.315917938318794320e-02
2.880000000000000000e+03 2.503810290981378195e+00 1.366292511206573454e-02
2.910000000000000000e+03 2.501738546740373437e+00 1.395667269603928506e-02
2.940000000000000000e+03 2.503543582291984038e+00 1.448203731147785708e-02
2.970000000000000000e+03 2.505432040767365365e+00 1.409586301661635600e-02
3.000000000000000000e+03 2.503054016873325516e+00 1.412513455749158341e-02
3.030000000000000000e+03 2.503724410466940498e+00 1.425181131904120629e-02
3.060000000000000000e+03 2.501087061062326367e+00 1.430755680163792350e-02
3.090000000000000000e+03 2.502128325875566883e+00 1.414150240636183678e-02
3.120000000000000000e+03 2.503017273286753941e+00 1.373307286790329852e-02
3.150000000000000000e+03 2.502003345582486826e+00 1.390541185442565816e-02
3.180000000000000000e+03 2.499967732612491389e+00 1.350990620213780163e-02
3.210000000000000000e+03 2.501283152043317415e+00 1.276710774164369067e-02
3.240000000000000000e+03 2.501495226914038028e+00 1.285492946228800060e-02
3.270000000000000000e+03 2.501587705697240427e+00 1.326788112891104897e-02
3.300000000000000000e+03 2.502460060313404622e+00 1.312801682090827121e-02
3.330000000000000000e+03 2.500611828666925884e+00 1.302121442460961974e-02
3.360000000000000000e+03 2.499775280884979800e+00 1.294908721001307612e-02
3.390000000000000000e+03 2.500114777021295254e+00 1.291851507745452217e-02
3.420000000000000000e+03 2.500894306684958046e+00 1.303508938104292435e-02
3.450000000000000000e+03 2.503981793397379807e+00 1.292733804622357360e-02
3.480000000000000000e+03 2.503455723945334110e+00 1.266418114742047692e-02
3.510000000000000000e+03 2.504492686861834017e+00 1.254518283432475879e-02
3.540000000000000000e+03 2.502556282243203256e+00 1.236801438132614436e-02
3.570000000000000000e+03 2.502730500397476465e+00 1.279219896456834996e-02
3.600000000000000000e+03 2.502400245249455590e+00 1.279798964994098218e-02
3.630000000000000000e+03 2.502353181180589914e+00 1.302357060484599961e-02
3.660000000000000000e+03 2.502520787041356165e+00 1.314927432037228845e-02
3.690000000000000000e+03 2.501607424143298619e+00 1.315082982748802878e-02
3.720000000000000000e+03 2.502030630229028496e+00 1.276735001973117005e-02
3.750000000000000000e+03 2.502235827568627169e+00 1.261712844673532931e-02
3.780000000000000000e+03 2.501824653830994727e+00 1.275196649305117627e-02
3.810000000000000000e+03 2.501005114617294023e+00 1.285288930614329923e-02
3.840000000000000000e+03 2.502784399744947486e+00 1.311131540558991247e-02
3.870000000000000000e+03 2.501915267884774252e+00 1.291912411591322231e-02
3.900000000000000000e+03 2.500517028367923444e+00 1.291365610660741119e-02
3.930000000000000000e+03 2.501832910045747038e+00 1.293932658334537994e-02
3.960000000000000000e+03 2.501385034064349089e+00 1.252588979242265366e-02
3.990000000000000000e+03 2.501825585799843488e+00 1.229617235821996515e-02
4.020000000000000000e+03 2.501600144126157055e+00 1.201741689088289128e-02
4.050000000000000000e+03 2.500716589294421865e+00 1.180397912398963717e-02
4.080000000000000000e+03 2.500156217249074775e+00 1.185403930673419905e-02
4.110000000000000000e+03 2.499310279156060410e+00 1.179244496250432712e-02
4.140000000000000000e+03 2.500340792176775295e+00 1.179383587610746860e-02
4.170000000000000000e+03 2.500266833698275626e+00 1.143371787967861417e-02
4.200000000000000000e+03 2.499572806943626713e+00 1.160636806479638933e-02
4.230000000000000000e+03 2.498947121566094776e+00 1.134758526443219000e-02
4.260000000000000000e+03 2.499985897019714187e+00 1.107272757682958332e-02
4.290000000000000000e+03 2.499016595563129606e+00 1.131410536693162189e-02
4.320000000000000000e+03 2.498877259958929287e+00 1.108879796150723067e-02
4.350000000000000000e+03 2.499059283303855405e+00 1.123250454462803097e-02
4.380000000000000000e+03 2.498144753393134021e+00 1.128189066618606740e-02
4.410000000000000000e+03 2.498046584314544738e+00 1.138347132345469102e-02
4.440000000000000000e+03 2.497152317103446428e+00 1.118494609783605293e-02
4.470000000000000000e+03 2.498797492565604905e+00 1.110824692369918182e-02
4.500000000000000000e+03 2.497645283418884254e+00 1.104377821625323296e-02
4.530000000000000000e+03 2.497509910548874945e+00 1.122404703868752629e-02
4.560000000000000000e+03 2.495949487540456868e+00 1.093749155756027977e-02
4.590000000000000000e+03 2.496020428998188656e+00 1.055328504635582969e-02
4.620000000000000000e+03 2.496327779549354364e+00 1.078136004131110236e-02
4.650000000000000000e+03 2.494565656435398182e+00 1.059908745848827348e-02
4.680000000000000000e+03 2.495626110759505245e+00 1.063098309064819738e-02
4.710000000000000000e+03 2.496011915421844307e+00 1.073590007985868525e-02
4.740000000000000000e+03 2.495732212317931964e+00 1.071755744723092846e-02
4.770000000000000000e+03 2.497082680669659549e+00 1.053821961857161378e-02
4.800000000000000000e+03 2.497663160227301393e+00 1.045659277656876655e-02
4.830000000000000000e+03 2.497692516252977946e+00 1.049718984426943440e-02
4.860000000000000000e+03 2.499045363448219703e+00 1.050219102031936351e-02
4.890000000000000000e+03 2.499042397262904114e+00 1.077802643936404126e-02
4.920000000000000000e+03 2.499203021550314485e+00 1.084076956772084613e-02
4.950000000000000000e+03 2.500147857236042270e+00 1.062215513940729592e-02
4.980000000000000000e+03 2.499129670293677830e+00 1.057095988340363973e-02
5.010000000000000000e+03 2.500708708412153758e+00 1.059494956367082984e-02
5.040000000000000000e+03 2.500982185319288842e+00 1.055965238764151187e-02
5.070000000000000000e+03 2.501214815848275208e+00 1.050098423567274140e-02
5.100000000000000000e+03 2.501990735850799119e+00 1.041240107298465993e-02
