# # n, sigma
3.000000000000000000e+01 3.518625162749693835e+00 1.124548768109819991e-01
6.000000000000000000e+01 2.464982515919289519e+00 6.325693696355216833e-02
9.000000000000000000e+01 2.393692680227321290e+00 5.791688410079234156e-02
1.200000000000000000e+02 2.389270669600716435e+00 3.852749416842413815e-02
1.500000000000000000e+02 2.412257347433911292e+00 3.388608366170235003e-02
1.800000000000000000e+02 2.420446377910157043e+00 3.635276174698905821e-02
2.100000000000000000e+02 2.435957465624870366e+00 3.969238248400308589e-02
2.400000000000000000e+02 2.449557174247047886e+00 3.632230891920788102e-02
2.700000000000000000e+02 2.468257331502567542e+00 3.334166687571298027e-02
3.000000000000000000e+02 2.444756294213236814e+00 3.756057531655587062e-02
3.300000000000000000e+02 2.462679979200851133e+00 4.323961932308019451e-02
3.600000000000000000e+02 2.572891203820483863e+00 4.255994088794021191e-02
3.900000000000000000e+02 2.591828232809126664e+00 4.029930365190376174e-02
4.200000000000000000e+02 2.602321690231125917e+00 3.844067547036168070e-02
4.500000000000000000e+02 2.593164979495902411e+00 3.364499195190744779e-02
4.800000000000000000e+02 2.601369037168048237e+00 3.225792933183536243e-02
5.100000000000000000e+02 2.607749748206815266e+00 3.250782627254803631e-02
5.400000000000000000e+02 2.615388814421221841e+00 3.424547983378330163e-02
5.700000000000000000e+02 2.623228393503759026e+00 3.249237476973166477e-02
6.000000000000000000e+02 2.610449398557495915e+00 3.003493976764617934e-02
6.300000000000000000e+02 2.599930485995550100e+00 2.970076799574462509e-02
6.600000000000000000e+02 2.595768089016385893e+00 2.957929123514913342e-02
6.900000000000000000e+02 2.606552691442002967e+00 2.828263714727956291e-02
7.200000000000000000e+02 2.579718175533967539e+00 2.786561080671996760e-02
7.500000000000000000e+02 2.592769447704782237e+00 2.696543784879228134e-02
7.800000000000000000e+02 2.599647686778255196e+00 2.716173877706441406e-02
8.100000000000000000e+02 2.594475422676470355e+00 2.629897864696973536e-02
8.400000000000000000e+02 2.597013479984612960e+00 2.360643632073860382e-02
8.700000000000000000e+02 2.593759553500733173e+00 2.480660515745685898e-02
9.000000000000000000e+02 2.595972460865139997e+00 2.524449907301987150e-02
9.300000000000000000e+02 2.593063331056022935e+00 2.677790365035846026e-02
9.600000000000000000e+02 2.591965829787041375e+00 2.938962746885014077e-02
9.900000000000000000e+02 2.593419619618498206e+00 3.051690339474379815e-02
1.020000000000000000e+03 2.589363898160699229e+00 2.974866768066825734e-02
1.050000000000000000e+03 2.586138969096404949e+00 2.843570077763278234e-02
1.080000000000000000e+03 2.579176424381385058e+00 2.874109375098902672e-02
1.110000000000000000e+03 2.563434452061929214e+00 2.719055410155377800e-02
1.140000000000000000e+03 2.571287269996396230e+00 2.539434625815657071e-02
1.170000000000000000e+03 2.556886515449481756e+00 2.337899550505886589e-02
1.200000000000000000e+03 2.553935235006586701e+00 2.459963356937713494e-02
1.230000000000000000e+03 2.557289583549219980e+00 2.479177422232502204e-02
1.260000000000000000e+03 2.540319166722409427e+00 2.378886906757209097e-02
1.290000000000000000e+03 2.550352206070762406e+00 2.312822233032893818e-02
1.320000000000000000e+03 2.540289319781637634e+00 2.368794663402253031e-02
1.350000000000000000e+03 2.545936547430601937e+00 2.288009428552114158e-02
1.380000000000000000e+03 2.533858078184538787e+00 2.253237757885228829e-02
1.410000000000000000e+03 2.529947985434056523e+00 2.078162422102472137e-02
