# # n, sigma
3.000000000000000000e+01 2.623308361777700881e+00 7.422050057557447178e-02
6.000000000000000000e+01 2.635655231256963216e+00 7.685208606692704725e-02
9.000000000000000000e+01 2.632567562342969847e+00 8.259932936629556244e-02
1.200000000000000000e+02 2.467332377780888208e+00 5.214611334250395663e-02
1.500000000000000000e+02 2.389306446971754205e+00 5.107367947102343236e-02
1.800000000000000000e+02 3.623710143204216472e+00 1.015839623010754145e-01
2.100000000000000000e+02 2.604654395089539776e+00 5.057316721234345752e-02
2.400000000000000000e+02 2.592793718382207846e+00 5.615613264467304161e-02
2.700000000000000000e+02 2.595723694685028615e+00 5.447764801533640233e-02
3.000000000000000000e+02 2.593130619834411288e+00 4.953865736573836304e-02
3.300000000000000000e+02 2.582148587912855398e+00 4.510826208216778266e-02
3.600000000000000000e+02 2.576928696353678383e+00 4.217640101584451545e-02
3.900000000000000000e+02 2.565059462315013583e+00 4.070055455803934380e-02
4.200000000000000000e+02 2.527699302387130142e+00 4.423081551719978965e-02
4.500000000000000000e+02 2.553704650816455590e+00 4.430844127200633809e-02
4.800000000000000000e+02 2.525164635401001778e+00 4.334657830991754668e-02
5.100000000000000000e+02 2.520651585491690216e+00 3.932047615202131918e-02
5.400000000000000000e+02 2.532717687919803229e+00 3.668884459359250672e-02
5.700000000000000000e+02 2.546578601670414166e+00 3.363976742925874064e-02
6.000000000000000000e+02 2.547588511725973781e+00 3.328240877017088484e-02
6.300000000000000000e+02 2.555763691363884149e+00 3.249818655388124478e-02
6.600000000000000000e+02 2.557064845499322114e+00 3.250688906747433576e-02
6.900000000000000000e+02 2.563771791028391256e+00 3.245090888319562134e-02
7.200000000000000000e+02 2.563052205377697401e+00 2.933413296965084460e-02
7.500000000000000000e+02 2.548783157547084066e+00 2.763463887577384537e-02
7.800000000000000000e+02 2.543939209311121274e+00 2.542463593968594809e-02
8.100000000000000000e+02 2.551225396723212135e+00 2.508988147461281570e-02
8.400000000000000000e+02 2.548889621785459081e+00 2.475787285708778637e-02
8.700000000000000000e+02 2.547337498420481516e+00 2.430034171007610863e-02
9.000000000000000000e+02 2.547743490698165303e+00 2.302487090651835280e-02
9.300000000000000000e+02 2.553365812366149346e+00 2.348139248393039946e-02
9.600000000000000000e+02 2.547542824402628803e+00 2.503268753889239043e-02
9.900000000000000000e+02 2.538288792402727090e+00 2.309324905803135375e-02
1.020000000000000000e+03 2.533022867767931618e+00 2.138423598407802190e-02
1.050000000000000000e+03 2.539450240517927337e+00 2.226182328147791739e-02
1.080000000000000000e+03 2.533337626167281975e+00 2.284888217954939016e-02
1.110000000000000000e+03 2.530592238126329274e+00 2.141355411280816690e-02
1.140000000000000000e+03 2.532963082963233248e+00 2.039709353433498407e-02
1.170000000000000000e+03 2.534186836142358512e+00 1.919423687216189819e-02
1.200000000000000000e+03 2.531494240572740306e+00 1.852168215345052424e-02
1.230000000000000000e+03 2.530196648957391936e+00 1.898540820895189968e-02
1.260000000000000000e+03 2.530642042379876777e+00 1.895899667615804501e-02
1.290000000000000000e+03 2.530927130620297394e+00 1.855629644941050524e-02
1.320000000000000000e+03 2.530911618530351515e+00 1.734983704686387032e-02
1.350000000000000000e+03 2.533718829751534951e+00 1.710505662865906620e-02
1.380000000000000000e+03 2.529949439772358311e+00 1.710564493487615537e-02
1.410000000000000000e+03 2.531886742718183481e+00 1.789535194424661524e-02
1.440000000000000000e+03 2.531045145114644068e+00 1.761835282452079224e-02
1.470000000000000000e+03 2.524076928217438454e+00 1.781528635384299272e-02
1.500000000000000000e+03 2.525147567297207463e+00 1.746659314151662382e-02
1.530000000000000000e+03 2.524470210724753194e+00 1.663521867971779963e-02
1.560000000000000000e+03 2.527370358518762128e+00 1.629928916635650996e-02
1.590000000000000000e+03 2.531502121965938823e+00 1.539033061630277685e-02
1.620000000000000000e+03 2.528759268935836246e+00 1.456404499397780800e-02
1.650000000000000000e+03 2.529053095958525343e+00 1.495423888656674874e-02
1.680000000000000000e+03 2.527141262830831181e+00 1.512113501539816968e-02
1.710000000000000000e+03 2.525818962601295681e+00 1.503804353345653509e-02
1.740000000000000000e+03 2.527510257812283445e+00 1.498212667917012478e-02
1.770000000000000000e+03 2.525249378120236088e+00 1.592402321925615385e-02
1.800000000000000000e+03 2.523497659576308116e+00 1.656786673920750130e-02
1.830000000000000000e+03 2.521794015529623678e+00 1.602882750213475635e-02
1.860000000000000000e+03 2.520079438553041840e+00 1.611685750428873062e-02
1.890000000000000000e+03 2.520936351516186669e+00 1.668279226382216041e-02
1.920000000000000000e+03 2.518990406338709853e+00 1.674784519613871717e-02
1.950000000000000000e+03 2.511340939274083084e+00 1.546108748126185685e-02
1.980000000000000000e+03 2.506409489245838174e+00 1.549921375622527811e-02
2.010000000000000000e+03 2.502916951394206890e+00 1.497429942342978944e-02
2.040000000000000000e+03 2.504242354550546334e+00 1.467987731950960544e-02
2.070000000000000000e+03 2.504460254803727359e+00 1.485361090863529347e-02
2.100000000000000000e+03 2.505050934057432954e+00 1.499750638787346671e-02
2.130000000000000000e+03 2.508827892698509032e+00 1.470509807686469668e-02
2.160000000000000000e+03 2.508257374604407008e+00 1.506730925036979876e-02
2.190000000000000000e+03 2.506472293912262561e+00 1.493117307171681722e-02
2.220000000000000000e+03 2.506341074959855142e+00 1.438638699760317642e-02
2.250000000000000000e+03 2.509766954971770048e+00 1.437069387664063544e-02
2.280000000000000000e+03 2.510059499961261764e+00 1.442040495112424485e-02
2.310000000000000000e+03 2.510471354593315052e+00 1.459592834641311454e-02
2.340000000000000000e+03 2.511959900225143816e+00 1.422843243225283515e-02
2.370000000000000000e+03 2.510502822179640603e+00 1.418798546115279495e-02
2.400000000000000000e+03 2.512716029454295175e+00 1.431898511300203243e-02
2.430000000000000000e+03 2.515003450742601565e+00 1.408153502724501099e-02
2.460000000000000000e+03 2.517268079075492881e+00 1.434837436755271797e-02
2.490000000000000000e+03 2.517773329665886184e+00 1.418911178681095397e-02
2.520000000000000000e+03 2.517932398447509712e+00 1.421092337791655599e-02
2.550000000000000000e+03 2.514990833924890534e+00 1.413587495628377752e-02
2.580000000000000000e+03 2.516320752452310128e+00 1.426588409142205520e-02
2.610000000000000000e+03 2.516349195124978344e+00 1.444796121310982714e-02
2.640000000000000000e+03 2.518667322026362232e+00 1.441242272162544455e-02
2.670000000000000000e+03 2.520624003301345617e+00 1.454503801708864272e-02
2.700000000000000000e+03 2.522363996674100495e+00 1.414157353037962493e-02
2.730000000000000000e+03 2.523390391778169928e+00 1.463870348718196088e-02
2.760000000000000000e+03 2.523421519612168762e+00 1.436063240645495467e-02
2.790000000000000000e+03 2.524614830875110183e+00 1.453854985921683267e-02
2.820000000000000000e+03 2.524282873536173533e+00 1.423200096158266058e-02
2.850000000000000000e+03 2.523588903862655997e+00 1.389636494914677292e-02
2.880000000000000000e+03 2.523952147988566708e+00 1.350171869590725132e-02
2.910000000000000000e+03 2.522610830709946406e+00 1.345698157315225463e-02
2.940000000000000000e+03 2.519858970385389974e+00 1.312535305271519959e-02
2.970000000000000000e+03 2.519610063089110508e+00 1.321644163702454661e-02
3.000000000000000000e+03 2.518336238436702956e+00 1.285386554964802579e-02
3.030000000000000000e+03 2.519356459872867937e+00 1.287584615137340321e-02
3.060000000000000000e+03 2.520499038078814813e+00 1.301895192848315577e-02
3.090000000000000000e+03 2.520968499927286555e+00 1.263648623099889075e-02
3.120000000000000000e+03 2.522043379569368859e+00 1.220390216806282145e-02
3.150000000000000000e+03 2.524301494735492035e+00 1.214954873723969424e-02
3.180000000000000000e+03 2.523548426139050171e+00 1.234761258902807371e-02
3.210000000000000000e+03 2.522954697689073544e+00 1.187124846998506913e-02
3.240000000000000000e+03 2.522800766406956274e+00 1.177635591712311407e-02
3.270000000000000000e+03 2.524898957677788047e+00 1.160068577294176909e-02
3.300000000000000000e+03 2.523431634219004405e+00 1.177108288542907596e-02
3.330000000000000000e+03 2.524854080475656737e+00 1.179388545689860797e-02
3.360000000000000000e+03 2.525669572795176787e+00 1.194943918508204611e-02
3.390000000000000000e+03 2.525639572616249939e+00 1.183836912532764546e-02
3.420000000000000000e+03 2.525150099865858699e+00 1.186567219242310768e-02
3.450000000000000000e+03 2.525483131063813502e+00 1.191260877007643305e-02
3.480000000000000000e+03 2.524331962270045082e+00 1.163372921690086596e-02
3.510000000000000000e+03 2.522522756221190043e+00 1.153333798095079223e-02
3.540000000000000000e+03 2.522484052167012436e+00 1.147539294800467395e-02
3.570000000000000000e+03 2.520977267008030598e+00 1.157217835422099175e-02
3.600000000000000000e+03 2.520792319018660965e+00 1.174370011466411429e-02
3.630000000000000000e+03 2.519910566050457934e+00 1.173244069097280524e-02
3.660000000000000000e+03 2.519067362636234542e+00 1.192169733451170673e-02
3.690000000000000000e+03 2.518235599340992614e+00 1.195988379203536713e-02
3.720000000000000000e+03 2.518441646247651100e+00 1.183076862954175051e-02
3.750000000000000000e+03 2.518659952483207398e+00 1.197664379340252633e-02
3.780000000000000000e+03 2.517510571578942979e+00 1.160664968615728390e-02
3.810000000000000000e+03 2.516989292037909109e+00 1.167857474942996833e-02
3.840000000000000000e+03 2.515207627466317319e+00 1.161501191384427603e-02
3.870000000000000000e+03 2.514145727222381499e+00 1.144653345591580863e-02
3.900000000000000000e+03 2.514075640348206520e+00 1.147804127711571712e-02
3.930000000000000000e+03 2.513686123595755717e+00 1.136177882454342952e-02
3.960000000000000000e+03 2.514511414847448556e+00 1.147937565647423261e-02
3.990000000000000000e+03 2.513818245412760444e+00 1.159972232964540800e-02
4.020000000000000000e+03 2.513340746993910191e+00 1.164620602716959913e-02
4.050000000000000000e+03 2.513774727965448541e+00 1.152505872982712010e-02
4.080000000000000000e+03 2.513154035559709953e+00 1.109740063575237294e-02
4.110000000000000000e+03 2.513231698256706448e+00 1.087927183900231666e-02
4.140000000000000000e+03 2.514324877957168969e+00 1.067179051908105289e-02
4.170000000000000000e+03 2.513380445965860410e+00 1.062876058831775140e-02
4.200000000000000000e+03 2.514380317642196605e+00 1.053734051726826909e-02
4.230000000000000000e+03 2.512821373999929886e+00 1.058291347274137838e-02
4.260000000000000000e+03 2.512815461808989514e+00 1.089435999840498645e-02
4.290000000000000000e+03 2.511354228984412629e+00 1.085317348615380019e-02
4.320000000000000000e+03 2.511630199606188274e+00 1.085009642095768716e-02
4.350000000000000000e+03 2.512300153386212820e+00 1.115555545484524409e-02
4.380000000000000000e+03 2.513057633472441932e+00 1.118713746045275209e-02
4.410000000000000000e+03 2.512594327969797980e+00 1.101557930424769925e-02
4.440000000000000000e+03 2.512959742645110239e+00 1.113170001318889574e-02
4.470000000000000000e+03 2.512442846760828630e+00 1.104477045813376593e-02
4.500000000000000000e+03 2.511284125901033448e+00 1.138241473149772393e-02
4.530000000000000000e+03 2.512204365472234358e+00 1.096280404977409417e-02
4.560000000000000000e+03 2.512132460983913962e+00 1.082830682011518171e-02
4.590000000000000000e+03 2.512627110299034516e+00 1.123632376644493301e-02
4.620000000000000000e+03 2.512861438683801296e+00 1.107982209643876975e-02
4.650000000000000000e+03 2.513471951943944571e+00 1.093620400775039726e-02
4.680000000000000000e+03 2.512178889861928166e+00 1.089856998639016084e-02
4.710000000000000000e+03 2.513340647632127833e+00 1.118701212358352848e-02
4.740000000000000000e+03 2.512817757955782660e+00 1.122614285514385302e-02
4.770000000000000000e+03 2.514197503470144479e+00 1.129499516407656175e-02
4.800000000000000000e+03 2.514867708491280496e+00 1.131252378252746785e-02
4.830000000000000000e+03 2.515750239995720783e+00 1.172135943070486130e-02
4.860000000000000000e+03 2.515970130199131294e+00 1.166809663399127374e-02
4.890000000000000000e+03 2.516199775597096178e+00 1.163921013204727815e-02
4.920000000000000000e+03 2.516091288134056914e+00 1.156733300118059637e-02
4.950000000000000000e+03 2.514765417390821156e+00 1.166829717179717132e-02
4.980000000000000000e+03 2.515976143484858429e+00 1.194584131514047666e-02
5.010000000000000000e+03 2.516841805092633777e+00 1.197826805267595586e-02
5.040000000000000000e+03 2.517261203908097933e+00 1.192801527726976459e-02
5.070000000000000000e+03 2.517347366435441991e+00 1.178078047022777450e-02
5.100000000000000000e+03 2.516731851264277786e+00 1.178621151050313932e-02
5.130000000000000000e+03 2.517690712574274237e+00 1.167513298907314583e-02
5.160000000000000000e+03 2.516982086077680592e+00 1.159083459412038955e-02
5.190000000000000000e+03 2.517115339760985115e+00 1.175839148704354957e-02
5.220000000000000000e+03 2.518620106855341767e+00 1.184145539185455648e-02
5.250000000000000000e+03 2.519346931098136011e+00 1.169308581555448569e-02
5.280000000000000000e+03 2.518350467906695922e+00 1.153462809604179767e-02
5.310000000000000000e+03 2.517872625776508944e+00 1.141853924108775405e-02
5.340000000000000000e+03 2.517024556804991597e+00 1.134647485689649349e-02
5.370000000000000000e+03 2.516385341047459701e+00 1.125209141805608160e-02
5.400000000000000000e+03 2.515447669449724977e+00 1.127489538289375669e-02
5.430000000000000000e+03 2.515638982559002645e+00 1.123816226437986641e-02
5.460000000000000000e+03 2.516242985635664731e+00 1.152174685192951763e-02
5.490000000000000000e+03 2.514766332907465873e+00 1.145549917478299803e-02
5.520000000000000000e+03 2.514216161028542285e+00 1.174144903653063544e-02
5.550000000000000000e+03 2.513674315793287928e+00 1.191946095413594538e-02
5.580000000000000000e+03 2.512686542163186765e+00 1.174410553749660226e-02
5.610000000000000000e+03 2.512575957158957429e+00 1.173967258275099464e-02
5.640000000000000000e+03 2.511343779905136575e+00 1.177506002895233744e-02
5.670000000000000000e+03 2.511472332376406769e+00 1.141564757894533190e-02
5.700000000000000000e+03 2.511138068234514353e+00 1.167429450369541176e-02
5.730000000000000000e+03 2.511093500360322306e+00 1.171151276507232525e-02
5.760000000000000000e+03 2.511905521172754341e+00 1.168452987798816040e-02
5.790000000000000000e+03 2.510836858820300055e+00 1.160691400085949593e-02
5.820000000000000000e+03 2.510645305668095961e+00 1.163803154157270169e-02
5.850000000000000000e+03 2.511371993626348331e+00 1.176593093973973825e-02
5.880000000000000000e+03 2.511979557528016382e+00 1.181275827352499565e-02
5.910000000000000000e+03 2.511963865319790212e+00 1.192581034812056559e-02
5.940000000000000000e+03 2.512407047015074113e+00 1.159158800857055735e-02
5.970000000000000000e+03 2.512397078269068995e+00 1.150462157979594002e-02
6.000000000000000000e+03 2.512317177491246056e+00 1.135304023458689505e-02
6.030000000000000000e+03 2.512200122866002694e+00 1.122097326478992303e-02
6.060000000000000000e+03 2.512389585735162356e+00 1.115879219334356930e-02
6.090000000000000000e+03 2.511473261356865105e+00 1.116569607001864292e-02
6.120000000000000000e+03 2.510899659825397645e+00 1.114463240439527575e-02
6.150000000000000000e+03 2.511225831905909089e+00 1.108917587608406613e-02
6.180000000000000000e+03 2.509924437810728381e+00 1.105578772626373586e-02
6.210000000000000000e+03 2.509604015179381697e+00 1.117465827268708523e-02
6.240000000000000000e+03 2.509691610139169082e+00 1.125199661374598308e-02
6.270000000000000000e+03 2.509938725191248832e+00 1.112725288374530504e-02
6.300000000000000000e+03 2.510626685676242698e+00 1.112842222241904565e-02
6.330000000000000000e+03 2.510186376752935544e+00 1.115877578172449168e-02
6.360000000000000000e+03 2.509667439939122335e+00 1.124357387801252009e-02
6.390000000000000000e+03 2.509310257352363127e+00 1.118273945084902535e-02
6.420000000000000000e+03 2.509681694646307637e+00 1.122710691136988639e-02
6.450000000000000000e+03 2.510380438062658204e+00 1.120283976465848499e-02
6.480000000000000000e+03 2.510463935855795636e+00 1.135359666774254754e-02
6.510000000000000000e+03 2.510654262587823204e+00 1.123629470723311319e-02
6.540000000000000000e+03 2.510933487076377091e+00 1.123206078044993068e-02
6.570000000000000000e+03 2.511317069303961258e+00 1.117535064695819244e-02
6.600000000000000000e+03 2.512541823011799291e+00 1.107190228499274620e-02
6.630000000000000000e+03 2.513117517760921515e+00 1.091549692282188858e-02
6.660000000000000000e+03 2.512768872546306209e+00 1.107414226773149706e-02
6.690000000000000000e+03 2.513185081451306591e+00 1.083628300157182291e-02
6.720000000000000000e+03 2.513864925218797008e+00 1.069545750784984574e-02
6.750000000000000000e+03 2.514355776513685026e+00 1.068598339607521042e-02
