# # n, sigma
3.000000000000000000e+01 2.615406262933765991e+00 7.694273791837830112e-02
6.000000000000000000e+01 2.512335967689683702e+00 5.094623455858948019e-02
9.000000000000000000e+01 2.567783861544800317e+00 4.638328053428166647e-02
1.200000000000000000e+02 2.671909938631428449e+00 6.310031840206167808e-02
1.500000000000000000e+02 2.537955693207152752e+00 5.334114140536669324e-02
1.800000000000000000e+02 2.525106138225943653e+00 4.300189120209679111e-02
2.100000000000000000e+02 2.522297623679496947e+00 5.384298427703454459e-02
2.400000000000000000e+02 2.536732019752823586e+00 5.713086799188375753e-02
2.700000000000000000e+02 2.535885897101870068e+00 5.647406015326694728e-02
3.000000000000000000e+02 2.494156898411366008e+00 5.603283678552601482e-02
3.300000000000000000e+02 2.483819537755290519e+00 4.981683092950239811e-02
3.600000000000000000e+02 2.486911902796268059e+00 5.146321780482741859e-02
3.900000000000000000e+02 2.502976486286225821e+00 4.002761820775879026e-02
4.200000000000000000e+02 2.495591171713150924e+00 3.825719960162493605e-02
4.500000000000000000e+02 2.493124413481447199e+00 3.445102821970425638e-02
4.800000000000000000e+02 2.498807304838465360e+00 3.905707289284666983e-02
5.100000000000000000e+02 2.499648920390840523e+00 3.995312986515189846e-02
5.400000000000000000e+02 2.496581691849495410e+00 3.715685735180539878e-02
5.700000000000000000e+02 2.509950020782174995e+00 3.150170154501653885e-02
6.000000000000000000e+02 2.494970948243185660e+00 2.930939354467550217e-02
6.300000000000000000e+02 2.500732807478443842e+00 2.883275275389508494e-02
6.600000000000000000e+02 2.496816206590551701e+00 2.913144344892774212e-02
6.900000000000000000e+02 2.492175105504972787e+00 2.827686466135912943e-02
7.200000000000000000e+02 2.484474519985132801e+00 2.658842185266137303e-02
7.500000000000000000e+02 2.496718017869510753e+00 2.539683724586098285e-02
7.800000000000000000e+02 2.487088057747727898e+00 2.282952502146677262e-02
8.100000000000000000e+02 2.484018463170453384e+00 2.256798062641787381e-02
8.400000000000000000e+02 2.476175363192674173e+00 2.035538627337150561e-02
8.700000000000000000e+02 2.475082783890282911e+00 2.136569938093687074e-02
9.000000000000000000e+02 2.477352383202387820e+00 2.020434437403976352e-02
9.300000000000000000e+02 2.474400327515171583e+00 2.123111118366631522e-02
9.600000000000000000e+02 2.479599827407118706e+00 2.148611978293911082e-02
9.900000000000000000e+02 2.483263686999021669e+00 2.246149125394367521e-02
1.020000000000000000e+03 2.480422862813980167e+00 2.196411993295392315e-02
1.050000000000000000e+03 2.485846405536394688e+00 2.238609435260213720e-02
1.080000000000000000e+03 2.489459915995566597e+00 2.177157906387997693e-02
1.110000000000000000e+03 2.486609511330843070e+00 2.231204470760623018e-02
1.140000000000000000e+03 2.484291624394349807e+00 2.164120702778927000e-02
1.170000000000000000e+03 2.486455140372427763e+00 2.186359510413975887e-02
1.200000000000000000e+03 2.489683506362655674e+00 2.210823061225373337e-02
1.230000000000000000e+03 2.490207421288618050e+00 2.126577273123585882e-02
1.260000000000000000e+03 2.488804263984559562e+00 2.195401360954446837e-02
1.290000000000000000e+03 2.484939868572367150e+00 2.181883985959822206e-02
1.320000000000000000e+03 2.487995675209989432e+00 2.355499128655558216e-02
1.350000000000000000e+03 2.487301458030072521e+00 2.169270794540594655e-02
1.380000000000000000e+03 2.487858302331267257e+00 2.125017352598721279e-02
1.410000000000000000e+03 2.487943368270096212e+00 2.065335781247645483e-02
1.440000000000000000e+03 2.485594417063005324e+00 2.209812144328142380e-02
1.470000000000000000e+03 2.484556688421301729e+00 2.190683422074335765e-02
1.500000000000000000e+03 2.482726471677394908e+00 2.169142786209186588e-02
1.530000000000000000e+03 2.479074762631260143e+00 2.218089192117190731e-02
1.560000000000000000e+03 2.478378806074165386e+00 2.169472745597815846e-02
1.590000000000000000e+03 2.478773168231861224e+00 2.111188273091660697e-02
1.620000000000000000e+03 2.478170681438833345e+00 2.111125000760139328e-02
1.650000000000000000e+03 2.476476159808102651e+00 2.037888626894202374e-02
1.680000000000000000e+03 2.478574756489539954e+00 2.002865293830161098e-02
1.710000000000000000e+03 2.483294831427428573e+00 1.876585469549950716e-02
1.740000000000000000e+03 2.477988576716532165e+00 1.866348000231649040e-02
1.770000000000000000e+03 2.477614051679242646e+00 1.807362880864187005e-02
1.800000000000000000e+03 2.477913927724172183e+00 1.800006334420452964e-02
1.830000000000000000e+03 2.476227134374631156e+00 1.781045498218842768e-02
1.860000000000000000e+03 2.475293557527538990e+00 1.880424865773711388e-02
1.890000000000000000e+03 2.473698646898137010e+00 1.935775028576199736e-02
1.920000000000000000e+03 2.477543280550449367e+00 1.965223239650841502e-02
1.950000000000000000e+03 2.476798081689551179e+00 1.990043635288900672e-02
1.980000000000000000e+03 2.483056942208978768e+00 2.031489618106776737e-02
2.010000000000000000e+03 2.481599205886254378e+00 2.031466795107407866e-02
2.040000000000000000e+03 2.481534446325776244e+00 1.995713694515444114e-02
2.070000000000000000e+03 2.480422528947953342e+00 1.943701969700358662e-02
2.100000000000000000e+03 2.474025595949307377e+00 1.932149464487882551e-02
2.130000000000000000e+03 2.477434049417404527e+00 1.950717713285785027e-02
2.160000000000000000e+03 2.475027155555075797e+00 1.890301600764447351e-02
2.190000000000000000e+03 2.476727277187042553e+00 1.820130805666632379e-02
2.220000000000000000e+03 2.478113788020799735e+00 1.728584516495034265e-02
2.250000000000000000e+03 2.479128881815484853e+00 1.711837760240956380e-02
2.280000000000000000e+03 2.480255963480997305e+00 1.716529439343050106e-02
2.310000000000000000e+03 2.478478260009806533e+00 1.775431162134298579e-02
2.340000000000000000e+03 2.479533795347835579e+00 1.737478566238623637e-02
2.370000000000000000e+03 2.480381272999099274e+00 1.677191340890269930e-02
2.400000000000000000e+03 2.481681890605856644e+00 1.682154888319937341e-02
2.430000000000000000e+03 2.479208892382038343e+00 1.699386240766255149e-02
2.460000000000000000e+03 2.480853527270039383e+00 1.686238356113746104e-02
2.490000000000000000e+03 2.482625055503814959e+00 1.673680288108512701e-02
2.520000000000000000e+03 2.484476305298300769e+00 1.631203718401423586e-02
2.550000000000000000e+03 2.485794997131241857e+00 1.603461359086325033e-02
2.580000000000000000e+03 2.484501645837322581e+00 1.615413071151119637e-02
2.610000000000000000e+03 2.483739391649837813e+00 1.595413238848258572e-02
2.640000000000000000e+03 2.483775274073405370e+00 1.594310898051309877e-02
2.670000000000000000e+03 2.482892301729791917e+00 1.546701991378820855e-02
2.700000000000000000e+03 2.482013462009461602e+00 1.539431402662443799e-02
2.730000000000000000e+03 2.482238556234882765e+00 1.476273836862361695e-02
2.760000000000000000e+03 2.481280365573342195e+00 1.439052157553741794e-02
2.790000000000000000e+03 2.478553223916932780e+00 1.378247715797434325e-02
2.820000000000000000e+03 2.478462297413050575e+00 1.351506306282293859e-02
2.850000000000000000e+03 2.476050432449008465e+00 1.381532590335376141e-02
2.880000000000000000e+03 2.476740861298525775e+00 1.353212080039275372e-02
2.910000000000000000e+03 2.475492962397427110e+00 1.403190367742848665e-02
2.940000000000000000e+03 2.477235900059810536e+00 1.386918960761884291e-02
2.970000000000000000e+03 2.477229358706679818e+00 1.384202150537420378e-02
3.000000000000000000e+03 2.476856088175249049e+00 1.367399296577441817e-02
3.030000000000000000e+03 2.478101259704849735e+00 1.388863320765740088e-02
3.060000000000000000e+03 2.475426248631986237e+00 1.386265195152433689e-02
3.090000000000000000e+03 2.478026900199279847e+00 1.365968361837371740e-02
