# # n, sigma
3.000000000000000000e+01 2.494091461785858943e+00 1.476887135706984600e-01
6.000000000000000000e+01 1.988372055592752208e+00 5.671698226787761504e-02
9.000000000000000000e+01 1.879496055687029488e+00 7.760249491381890352e-02
1.200000000000000000e+02 1.843917217154061872e+00 6.982677010922204441e-02
1.500000000000000000e+02 1.842884879154059519e+00 7.104325488397786326e-02
1.800000000000000000e+02 2.293706919672283906e+00 6.399050361138099163e-02
2.100000000000000000e+02 2.322396881990479223e+00 5.041732279831404040e-02
2.400000000000000000e+02 2.330442248422071483e+00 4.314793147632307174e-02
2.700000000000000000e+02 2.342022338023219685e+00 4.594674775925201154e-02
3.000000000000000000e+02 2.364767952497741632e+00 4.352589274153756405e-02
3.300000000000000000e+02 2.361192769977105588e+00 4.483112751474898489e-02
3.600000000000000000e+02 2.378001749950285237e+00 3.711569380712863298e-02
3.900000000000000000e+02 2.398671392261555901e+00 3.950816831423210884e-02
4.200000000000000000e+02 2.427489138162683524e+00 3.547361999326156812e-02
4.500000000000000000e+02 2.418852696977191297e+00 3.590766615372053411e-02
4.800000000000000000e+02 2.409730619722688427e+00 4.173864465672411095e-02
5.100000000000000000e+02 2.402571356122862767e+00 3.524923121798247128e-02
5.400000000000000000e+02 2.420057228173725150e+00 3.456939948031189508e-02
5.700000000000000000e+02 2.424333501852702355e+00 3.382271898192593107e-02
6.000000000000000000e+02 2.439556459262475219e+00 3.097242398431773389e-02
6.300000000000000000e+02 2.435255688879762737e+00 2.823421825905588628e-02
6.600000000000000000e+02 2.435896701866941072e+00 2.629344506405142945e-02
6.900000000000000000e+02 2.428881925730502100e+00 2.608832649204819928e-02
7.200000000000000000e+02 2.438234511534512094e+00 2.367973443559250393e-02
7.500000000000000000e+02 2.438918190936379293e+00 2.374120636405073134e-02
7.800000000000000000e+02 2.434374155350726099e+00 2.374909852026291235e-02
8.100000000000000000e+02 2.440965252036612743e+00 2.141128267747513178e-02
8.400000000000000000e+02 2.451704159622230428e+00 2.023166764654677277e-02
8.700000000000000000e+02 2.457014930937055919e+00 2.218350775372366496e-02
9.000000000000000000e+02 2.455231902044971992e+00 2.265709737838621923e-02
9.300000000000000000e+02 2.455166240870620964e+00 2.042669614589608107e-02
9.600000000000000000e+02 2.458334139058987677e+00 1.935366861809873634e-02
9.900000000000000000e+02 2.464635452317816444e+00 1.880249893538815317e-02
1.020000000000000000e+03 2.452380102198727041e+00 1.963413454642013237e-02
1.050000000000000000e+03 2.444359796680079633e+00 1.813689685456766967e-02
1.080000000000000000e+03 2.440846654162482920e+00 1.636810990821642095e-02
1.110000000000000000e+03 2.438939749238562271e+00 1.734870002521439469e-02
1.140000000000000000e+03 2.452061994207311635e+00 1.685662860335918056e-02
1.170000000000000000e+03 2.445795345398153131e+00 1.755232892862759048e-02
1.200000000000000000e+03 2.440116258969408314e+00 1.764882352357573236e-02
1.230000000000000000e+03 2.446148549425696039e+00 1.596980316147496304e-02
1.260000000000000000e+03 2.452168347778469037e+00 1.461223703548353119e-02
1.290000000000000000e+03 2.459497230113296240e+00 1.428667578164710857e-02
1.320000000000000000e+03 2.458167522333452926e+00 1.421903770714756307e-02
1.350000000000000000e+03 2.456851183479140666e+00 1.388793137433250863e-02
1.380000000000000000e+03 2.457217965678907490e+00 1.345358744141831979e-02
1.410000000000000000e+03 2.463078622927648453e+00 1.351811321280645822e-02
1.440000000000000000e+03 2.460461492852003218e+00 1.356733521300811443e-02
1.470000000000000000e+03 2.466291288242959290e+00 1.322220917133071216e-02
1.500000000000000000e+03 2.459333686507302552e+00 1.481717329177274604e-02
1.530000000000000000e+03 2.462707019754492244e+00 1.477621349014350896e-02
1.560000000000000000e+03 2.466981611534623031e+00 1.328897862602441103e-02
