# # n, sigma
3.000000000000000000e+01 2.579613899464800131e+00 5.081861782830893876e-02
6.000000000000000000e+01 2.523515394702922965e+00 3.676866932713013930e-02
9.000000000000000000e+01 2.551935284938560589e+00 4.861500560343488125e-02
1.200000000000000000e+02 2.523732078999709305e+00 4.425047292183609260e-02
1.500000000000000000e+02 2.530939867944823174e+00 5.021047455672293658e-02
1.800000000000000000e+02 2.526477507622354679e+00 4.486225843577305861e-02
2.100000000000000000e+02 2.527440916030713414e+00 4.612585669315721199e-02
2.400000000000000000e+02 2.543081057662378797e+00 5.379129637498190203e-02
2.700000000000000000e+02 2.554486388143762721e+00 5.162760867843402962e-02
3.000000000000000000e+02 2.559916875829001626e+00 4.297945203784720586e-02
3.300000000000000000e+02 2.552510538348276459e+00 3.685887718866766305e-02
3.600000000000000000e+02 2.556826541208364389e+00 3.318570177806286214e-02
3.900000000000000000e+02 2.543996865487868853e+00 3.079064898983706680e-02
4.200000000000000000e+02 2.537485706533723739e+00 3.020450161817021806e-02
4.500000000000000000e+02 2.538561430081809345e+00 3.167596193969855756e-02
4.800000000000000000e+02 2.536140553966639732e+00 2.968754208102599226e-02
5.100000000000000000e+02 2.537829057198920157e+00 2.878376934991614192e-02
5.400000000000000000e+02 2.538788788890373738e+00 2.845602786722824240e-02
5.700000000000000000e+02 2.528949359424269350e+00 2.695950956707765175e-02
6.000000000000000000e+02 2.523912819561403342e+00 2.925829093384723148e-02
6.300000000000000000e+02 2.531087272684866107e+00 2.961497485739283259e-02
6.600000000000000000e+02 2.520263518946333381e+00 2.847023159149801239e-02
6.900000000000000000e+02 2.515737209766045535e+00 2.924473176780232123e-02
7.200000000000000000e+02 2.510013601083432189e+00 3.186814424436016507e-02
7.500000000000000000e+02 2.516547017897524441e+00 3.136089151449720364e-02
7.800000000000000000e+02 2.526289848335154797e+00 2.988053605515333250e-02
8.100000000000000000e+02 2.530257497836823966e+00 2.881043151120010054e-02
8.400000000000000000e+02 2.525872764817640448e+00 2.752567410541454859e-02
8.700000000000000000e+02 2.527687786992156571e+00 3.063718561705265284e-02
9.000000000000000000e+02 2.520675583041822154e+00 3.185057179962734464e-02
9.300000000000000000e+02 2.521502762716160362e+00 3.001452311464331696e-02
9.600000000000000000e+02 2.515175699413473964e+00 3.011610583979044964e-02
9.900000000000000000e+02 2.513766168944824742e+00 2.765893165774657020e-02
1.020000000000000000e+03 2.510849825987221617e+00 2.647784377600434849e-02
1.050000000000000000e+03 2.518969489484623736e+00 2.551613431639318877e-02
1.080000000000000000e+03 2.520775557649017173e+00 2.405373464946430201e-02
1.110000000000000000e+03 2.524358196458472481e+00 2.287384226273178611e-02
1.140000000000000000e+03 2.522189144411841166e+00 2.266628962869983444e-02
1.170000000000000000e+03 2.515854567381254014e+00 2.344546752426596159e-02
1.200000000000000000e+03 2.515996564661137302e+00 2.255008290776737423e-02
1.230000000000000000e+03 2.516443405884236650e+00 2.242117764433539800e-02
1.260000000000000000e+03 2.515910967055412950e+00 2.316751099747857423e-02
1.290000000000000000e+03 2.514709233001099609e+00 2.289744341002549616e-02
1.320000000000000000e+03 2.513003716302494084e+00 2.294563340457159498e-02
1.350000000000000000e+03 2.516245550914031348e+00 2.252228457242812232e-02
1.380000000000000000e+03 2.515502041374322317e+00 2.240543777009684767e-02
1.410000000000000000e+03 2.517360542966409653e+00 2.141324701653723669e-02
1.440000000000000000e+03 2.517246379037529014e+00 2.047657568485752172e-02
1.470000000000000000e+03 2.518338010210871225e+00 2.021504850282672752e-02
1.500000000000000000e+03 2.517804706638185230e+00 2.114556433774497993e-02
1.530000000000000000e+03 2.516989944108771748e+00 1.985764657452148210e-02
1.560000000000000000e+03 2.515592195175503587e+00 2.009945690618242242e-02
1.590000000000000000e+03 2.515687542054012127e+00 1.936534291227376414e-02
1.620000000000000000e+03 2.515623946060586036e+00 1.834779691892380118e-02
1.650000000000000000e+03 2.517478641484406143e+00 1.803197302682542358e-02
1.680000000000000000e+03 2.519392170569308309e+00 1.799158926826759444e-02
1.710000000000000000e+03 2.518974105181269962e+00 1.772988240030244633e-02
1.740000000000000000e+03 2.516257177371375775e+00 1.686487844485206472e-02
1.770000000000000000e+03 2.514951322078402551e+00 1.666198870027914974e-02
1.800000000000000000e+03 2.515382510704181396e+00 1.713458037914656479e-02
1.830000000000000000e+03 2.517882565743031265e+00 1.718535537853538644e-02
1.860000000000000000e+03 2.521800372539315660e+00 1.780189888325103831e-02
1.890000000000000000e+03 2.523274761860185844e+00 1.751475048422603681e-02
1.920000000000000000e+03 2.521823801037709867e+00 1.715326179113324523e-02
1.950000000000000000e+03 2.519915087117008401e+00 1.778276917375276253e-02
1.980000000000000000e+03 2.520591019250587372e+00 1.750066225574656298e-02
2.010000000000000000e+03 2.521687234541599487e+00 1.750590187222188579e-02
2.040000000000000000e+03 2.520196728556614030e+00 1.705048436857203517e-02
2.070000000000000000e+03 2.517776281072245048e+00 1.712237780033306830e-02
2.100000000000000000e+03 2.520514538326822596e+00 1.739875007279645044e-02
2.130000000000000000e+03 2.518922250811293395e+00 1.758013930075591827e-02
2.160000000000000000e+03 2.520731269462163748e+00 1.690618779453725851e-02
2.190000000000000000e+03 2.514132324442335253e+00 1.685645303800782299e-02
2.220000000000000000e+03 2.514587330053859038e+00 1.648280448840021978e-02
2.250000000000000000e+03 2.510906058755457693e+00 1.576875319655407504e-02
2.280000000000000000e+03 2.512427131120911650e+00 1.629150368716286712e-02
2.310000000000000000e+03 2.517244733456573069e+00 1.625386432383898669e-02
2.340000000000000000e+03 2.517678546400843320e+00 1.595312212263539503e-02
2.370000000000000000e+03 2.514833797732870746e+00 1.617383067755353426e-02
2.400000000000000000e+03 2.515898145757994087e+00 1.617850787165271351e-02
2.430000000000000000e+03 2.511359068147279050e+00 1.551589192835701667e-02
2.460000000000000000e+03 2.508302931785217904e+00 1.537627643741401422e-02
2.490000000000000000e+03 2.508206323568846319e+00 1.462851795683884834e-02
2.520000000000000000e+03 2.511203949077442488e+00 1.483887571243940572e-02
2.550000000000000000e+03 2.510937390144979187e+00 1.496994708993589634e-02
2.580000000000000000e+03 2.513187441489716178e+00 1.524505415514658055e-02
2.610000000000000000e+03 2.510481276552700702e+00 1.541692610051035792e-02
2.640000000000000000e+03 2.511528333045274231e+00 1.594341752230707399e-02
2.670000000000000000e+03 2.509162582699284272e+00 1.603028288443742941e-02
2.700000000000000000e+03 2.506151171318722781e+00 1.535078903489479202e-02
2.730000000000000000e+03 2.503452260929813544e+00 1.518528816736512861e-02
2.760000000000000000e+03 2.502096908637111650e+00 1.527220948719627824e-02
2.790000000000000000e+03 2.501740453024381861e+00 1.500896862413810331e-02
2.820000000000000000e+03 2.505228924668081891e+00 1.526176919370203673e-02
2.850000000000000000e+03 2.507471243458554877e+00 1.548685894934119685e-02
2.880000000000000000e+03 2.508432287701516827e+00 1.557942213271246677e-02
2.910000000000000000e+03 2.505685786020724670e+00 1.541915130371655437e-02
2.940000000000000000e+03 2.502678880113308413e+00 1.548856944510646795e-02
2.970000000000000000e+03 2.505117365557882891e+00 1.578445329636259456e-02
3.000000000000000000e+03 2.506946341156814917e+00 1.534530478311238455e-02
3.030000000000000000e+03 2.507957684081836724e+00 1.538153484828735755e-02
3.060000000000000000e+03 2.506454838390624218e+00 1.549852506083561170e-02
3.090000000000000000e+03 2.507355092125960638e+00 1.511208170715626353e-02
3.120000000000000000e+03 2.506922036203468984e+00 1.519321120827592068e-02
3.150000000000000000e+03 2.503424573000323949e+00 1.553476738998565282e-02
3.180000000000000000e+03 2.500028421087029162e+00 1.523953675251834769e-02
3.210000000000000000e+03 2.497752715818498892e+00 1.508779864934501301e-02
3.240000000000000000e+03 2.497640325736435241e+00 1.487486006800447201e-02
3.270000000000000000e+03 2.499491991268756319e+00 1.504394221834579048e-02
3.300000000000000000e+03 2.498616426872464658e+00 1.424666678617840000e-02
3.330000000000000000e+03 2.501416679099445428e+00 1.492022829806209996e-02
3.360000000000000000e+03 2.500638082545437069e+00 1.503311200311279079e-02
3.390000000000000000e+03 2.500263837996239857e+00 1.488913668040248856e-02
3.420000000000000000e+03 2.500251950253952860e+00 1.429308794964011427e-02
3.450000000000000000e+03 2.500019620650306251e+00 1.380490143505437757e-02
3.480000000000000000e+03 2.501088035670410825e+00 1.324821531046523407e-02
3.510000000000000000e+03 2.498958301679236715e+00 1.289456537804645198e-02
3.540000000000000000e+03 2.500633421955661184e+00 1.313045944102212911e-02
3.570000000000000000e+03 2.501646039411242306e+00 1.310673402510520620e-02
3.600000000000000000e+03 2.501237437614345360e+00 1.305527260619601670e-02
3.630000000000000000e+03 2.500511855566070363e+00 1.292554234530381152e-02
3.660000000000000000e+03 2.497759498996249938e+00 1.356994357199989461e-02
3.690000000000000000e+03 2.495588354263713615e+00 1.339908839055063000e-02
3.720000000000000000e+03 2.495718857187603223e+00 1.338594923181806416e-02
3.750000000000000000e+03 2.494832528819246331e+00 1.329665945192446200e-02
3.780000000000000000e+03 2.493325567831437883e+00 1.298192916632413471e-02
3.810000000000000000e+03 2.493824053803996854e+00 1.317957804152325961e-02
3.840000000000000000e+03 2.494127748136877099e+00 1.324637050814166800e-02
3.870000000000000000e+03 2.492902835810948847e+00 1.308794912333075683e-02
3.900000000000000000e+03 2.491931091213400506e+00 1.300416104678673267e-02
3.930000000000000000e+03 2.493406509072010557e+00 1.315984435652369638e-02
3.960000000000000000e+03 2.494134023626415342e+00 1.323206133865989335e-02
3.990000000000000000e+03 2.493748768015327411e+00 1.307364730027297216e-02
4.020000000000000000e+03 2.494908563699847370e+00 1.328906515735528600e-02
4.050000000000000000e+03 2.496151045172079641e+00 1.332602721692894947e-02
