# # n, sigma
3.000000000000000000e+01 2.080737783927129492e+00 8.469284485280470509e-02
6.000000000000000000e+01 2.214064221686801837e+00 8.850511234093236257e-02
9.000000000000000000e+01 1.496109730898352419e+00 1.958030529567144351e-01
1.200000000000000000e+02 2.505139778451052734e+00 7.305365957426843138e-02
1.500000000000000000e+02 2.471980759480024048e+00 6.633954727062808809e-02
1.800000000000000000e+02 2.408925686233053920e+00 5.256553814095441673e-02
2.100000000000000000e+02 2.440280365402285767e+00 5.421871130969458524e-02
2.400000000000000000e+02 2.454137151343239953e+00 5.944755993242307329e-02
2.700000000000000000e+02 2.476157485956972160e+00 5.953993455880319391e-02
3.000000000000000000e+02 2.477847218232297699e+00 4.446505954532308652e-02
3.300000000000000000e+02 2.488579821405787484e+00 4.094371256950125187e-02
3.600000000000000000e+02 2.499313415007182293e+00 3.477261712711090386e-02
3.900000000000000000e+02 2.523131782710597903e+00 3.180690298910440750e-02
4.200000000000000000e+02 2.523477321488860614e+00 2.979493647326121597e-02
4.500000000000000000e+02 2.518571090712641958e+00 2.863851500122664359e-02
4.800000000000000000e+02 2.518224299360021678e+00 2.852681539992214105e-02
5.100000000000000000e+02 2.504247759287408392e+00 2.533536767870635947e-02
5.400000000000000000e+02 2.501503291193087897e+00 2.695058158113145322e-02
5.700000000000000000e+02 2.490720922624159339e+00 2.555699068073052221e-02
6.000000000000000000e+02 2.508550618424926881e+00 2.608531404755837918e-02
6.300000000000000000e+02 2.500496918669235402e+00 2.458309836603905091e-02
6.600000000000000000e+02 2.504644311813773339e+00 2.353404795063929189e-02
6.900000000000000000e+02 2.512157723299996093e+00 2.251927953010379041e-02
7.200000000000000000e+02 2.502729855036613493e+00 2.128802228785388675e-02
7.500000000000000000e+02 2.508029380177975387e+00 2.027226807170741732e-02
7.800000000000000000e+02 2.505809905558547879e+00 2.019925338762931094e-02
8.100000000000000000e+02 2.510866730931683222e+00 2.006979174403401844e-02
8.400000000000000000e+02 2.514937452772528559e+00 1.937738744124978610e-02
8.700000000000000000e+02 2.514338345332359559e+00 1.814777939972851001e-02
9.000000000000000000e+02 2.519040816750417022e+00 1.724051845822316756e-02
9.300000000000000000e+02 2.518366682224084663e+00 1.861154593694643034e-02
9.600000000000000000e+02 2.519383742129110537e+00 1.843173123780583039e-02
9.900000000000000000e+02 2.518139819440427196e+00 1.754120534470809262e-02
1.020000000000000000e+03 2.515654909518723503e+00 1.738813212310701475e-02
1.050000000000000000e+03 2.514488178673364160e+00 1.788917624516290356e-02
1.080000000000000000e+03 2.517657864816356117e+00 1.732790298780818861e-02
1.110000000000000000e+03 2.516946607497219990e+00 1.690350591544367495e-02
1.140000000000000000e+03 2.512852801312865481e+00 1.615483733016901194e-02
1.170000000000000000e+03 2.513099777011457370e+00 1.600968557699567960e-02
1.200000000000000000e+03 2.515007740910554013e+00 1.643637914841152708e-02
1.230000000000000000e+03 2.514109773204439069e+00 1.591417318148373797e-02
1.260000000000000000e+03 2.517407255884271056e+00 1.591313942797966882e-02
1.290000000000000000e+03 2.512482824513209589e+00 1.649051043860839602e-02
1.320000000000000000e+03 2.511086014614622552e+00 1.648005077769769400e-02
1.350000000000000000e+03 2.509865055296777836e+00 1.609343766668651712e-02
1.380000000000000000e+03 2.501415013512611196e+00 1.554741307979620561e-02
1.410000000000000000e+03 2.504660310017251312e+00 1.583316327427622058e-02
1.440000000000000000e+03 2.501918606509847098e+00 1.612441392315386302e-02
