# # n, sigma
3.000000000000000000e+01 3.610653369905171495e+00 1.330386703055670972e-01
6.000000000000000000e+01 2.438537909991306485e+00 1.250332741291154959e-01
9.000000000000000000e+01 2.453183394409270690e+00 9.763661092649507378e-02
1.200000000000000000e+02 2.431693626961804799e+00 6.419103552606195140e-02
1.500000000000000000e+02 2.191329043929161280e+00 8.452895050475445204e-02
1.800000000000000000e+02 2.379833843114621761e+00 5.582990259285867257e-02
2.100000000000000000e+02 2.398041021050220323e+00 6.151887153369274552e-02
2.400000000000000000e+02 2.402565340129423355e+00 6.670692862892652064e-02
2.700000000000000000e+02 2.398134228894881925e+00 6.693610799847284076e-02
3.000000000000000000e+02 2.168615805757084125e+00 8.234296815357415589e-02
3.300000000000000000e+02 2.160038206826082607e+00 9.543785045562584723e-02
3.600000000000000000e+02 2.443918348519490635e+00 5.717960435222153165e-02
3.900000000000000000e+02 2.162513463886825971e+00 1.246026757374516652e-01
4.200000000000000000e+02 2.153541207811294989e+00 1.079946228306128408e-01
4.500000000000000000e+02 2.485427443177922857e+00 4.805366841641431352e-02
4.800000000000000000e+02 2.496351972615400872e+00 4.260505362899090487e-02
5.100000000000000000e+02 2.480205948884368183e+00 4.033751623982669010e-02
5.400000000000000000e+02 2.465704098769021524e+00 4.076754762532306536e-02
5.700000000000000000e+02 2.463470581332576348e+00 3.983426087086662515e-02
6.000000000000000000e+02 2.475326366453737048e+00 3.780381131442184239e-02
6.300000000000000000e+02 2.493067130612250271e+00 3.642936392586264283e-02
6.600000000000000000e+02 2.506308301622327317e+00 3.670233732607551536e-02
6.900000000000000000e+02 2.509867488539804015e+00 3.709189622744662324e-02
7.200000000000000000e+02 2.506179512147841848e+00 3.946453526112474880e-02
7.500000000000000000e+02 2.496749472346412091e+00 3.351021369654007265e-02
7.800000000000000000e+02 2.497963539010512157e+00 3.187568725811373155e-02
8.100000000000000000e+02 2.499861088663563269e+00 3.065922009651991451e-02
8.400000000000000000e+02 2.505144531027412746e+00 2.885219619734663218e-02
8.700000000000000000e+02 2.506069629044384239e+00 2.968937191857476052e-02
9.000000000000000000e+02 2.507317442417322351e+00 2.874375664319064189e-02
9.300000000000000000e+02 2.512753792908847039e+00 2.537217139567302798e-02
9.600000000000000000e+02 2.515505688336806323e+00 2.419235219305089848e-02
9.900000000000000000e+02 2.522542001907218889e+00 2.365414231320202634e-02
1.020000000000000000e+03 2.519922420108154704e+00 2.343250732340751430e-02
1.050000000000000000e+03 2.517907915710896560e+00 2.342556460184069475e-02
1.080000000000000000e+03 2.515253995317326741e+00 2.379938611042193772e-02
1.110000000000000000e+03 2.517355865469686815e+00 2.439304713912923347e-02
1.140000000000000000e+03 2.522464700171386909e+00 2.390523328246512910e-02
1.170000000000000000e+03 2.529889062190551652e+00 2.376938248673308648e-02
1.200000000000000000e+03 2.531463759146491466e+00 2.463498962985983046e-02
1.230000000000000000e+03 2.530398439018322065e+00 2.339270529566630369e-02
1.260000000000000000e+03 2.535842758987965073e+00 2.243012056856208761e-02
1.290000000000000000e+03 2.538371684890910362e+00 2.247224338086711154e-02
1.320000000000000000e+03 2.535483723059925865e+00 2.205164949937407984e-02
1.350000000000000000e+03 2.536898969858639052e+00 2.190157996706257673e-02
1.380000000000000000e+03 2.533817813172213551e+00 2.136310763613359295e-02
1.410000000000000000e+03 2.527483134738093717e+00 2.152874013590565239e-02
1.440000000000000000e+03 2.528702093566720155e+00 2.211881740859630852e-02
