# # n, sigma
3.000000000000000000e+01 2.877551839617828122e+00 9.607449395746567311e-02
6.000000000000000000e+01 2.406575104884215222e+00 6.676976997117846369e-02
9.000000000000000000e+01 3.211697205084757645e+00 1.770764409144801321e-01
1.200000000000000000e+02 2.442423808180754996e+00 6.293548809394464150e-02
1.500000000000000000e+02 2.457752376043479625e+00 7.136084313609572516e-02
1.800000000000000000e+02 2.459168669778170724e+00 5.274157765342373655e-02
2.100000000000000000e+02 2.465515928964016723e+00 4.531632225989597196e-02
2.400000000000000000e+02 2.452459976280686682e+00 5.483676229019250614e-02
2.700000000000000000e+02 2.465699200855648421e+00 4.986688645681572329e-02
3.000000000000000000e+02 2.461704501902190589e+00 4.525658255663108503e-02
3.300000000000000000e+02 2.461974893216884563e+00 4.869002750161967319e-02
3.600000000000000000e+02 2.475503009890729800e+00 4.412921844981775726e-02
3.900000000000000000e+02 2.476696205678356577e+00 4.334717293372699481e-02
4.200000000000000000e+02 2.475814379490960171e+00 3.842051313987190214e-02
4.500000000000000000e+02 2.472594771032233574e+00 3.403866245371259258e-02
4.800000000000000000e+02 2.486724793030829161e+00 3.949790381836990744e-02
5.100000000000000000e+02 2.495255654120256850e+00 3.384711781834947447e-02
5.400000000000000000e+02 2.501845766359451773e+00 3.441731551797608951e-02
5.700000000000000000e+02 2.500944285118358312e+00 3.128942441326514057e-02
6.000000000000000000e+02 2.504654069465381383e+00 2.913335254330811849e-02
6.300000000000000000e+02 2.494827582149594658e+00 2.365450575598125257e-02
6.600000000000000000e+02 2.494608965938051259e+00 2.174164543181847029e-02
6.900000000000000000e+02 2.490580048187265749e+00 1.880051549702742644e-02
7.200000000000000000e+02 2.495976698780011382e+00 1.817149921164369977e-02
7.500000000000000000e+02 2.496119189852022302e+00 1.778059196652054946e-02
7.800000000000000000e+02 2.498835256084815715e+00 1.977310458187749379e-02
8.100000000000000000e+02 2.505065102684485012e+00 1.998767276505345261e-02
8.400000000000000000e+02 2.487524697170218069e+00 1.866836467021909529e-02
8.700000000000000000e+02 2.487798620289000340e+00 1.891361329351140541e-02
9.000000000000000000e+02 2.497881759884904351e+00 1.896556355244747444e-02
9.300000000000000000e+02 2.499450179134147021e+00 2.053999997323299395e-02
9.600000000000000000e+02 2.498475551137176343e+00 2.105991285477183325e-02
9.900000000000000000e+02 2.497247882835285981e+00 2.211697019742928788e-02
1.020000000000000000e+03 2.503535722350930026e+00 2.298985828673190748e-02
1.050000000000000000e+03 2.505073291863851637e+00 2.231880727283870255e-02
1.080000000000000000e+03 2.505952036066650290e+00 2.265264107710354691e-02
1.110000000000000000e+03 2.508302719281079174e+00 2.190275093154680705e-02
1.140000000000000000e+03 2.508653074797804194e+00 2.191216928953744481e-02
1.170000000000000000e+03 2.511849091818936675e+00 2.313537949095148191e-02
1.200000000000000000e+03 2.512921906890033696e+00 2.189022306686993352e-02
1.230000000000000000e+03 2.512426556949800993e+00 2.245318532137025383e-02
1.260000000000000000e+03 2.515576254682528656e+00 2.299821412430010786e-02
1.290000000000000000e+03 2.516789804554301124e+00 2.435533361189708840e-02
1.320000000000000000e+03 2.520544165155990335e+00 2.464900889781476354e-02
1.350000000000000000e+03 2.519865626346855958e+00 2.375367191281234011e-02
1.380000000000000000e+03 2.521012468134519846e+00 2.337436256124878278e-02
1.410000000000000000e+03 2.521709946616142783e+00 2.343463546707771211e-02
1.440000000000000000e+03 2.517756283488719937e+00 2.366673800508416192e-02
1.470000000000000000e+03 2.515140110812393637e+00 2.310937608010767488e-02
1.500000000000000000e+03 2.514702620722652160e+00 2.193124249704966541e-02
1.530000000000000000e+03 2.517862062337511198e+00 2.259471380174040908e-02
1.560000000000000000e+03 2.516579698662023912e+00 2.291783274163648396e-02
1.590000000000000000e+03 2.516724944586097301e+00 2.241862690165085520e-02
1.620000000000000000e+03 2.518287550652714479e+00 2.162429629043666549e-02
1.650000000000000000e+03 2.520707733283211738e+00 2.223040454691851964e-02
1.680000000000000000e+03 2.520798610240409854e+00 2.215718667700346603e-02
1.710000000000000000e+03 2.516981408055041225e+00 2.217381223987703945e-02
1.740000000000000000e+03 2.514135615854398598e+00 2.249957671813425028e-02
1.770000000000000000e+03 2.513245108099907199e+00 2.228062650503709677e-02
1.800000000000000000e+03 2.508853197148841474e+00 2.134427959523399476e-02
1.830000000000000000e+03 2.510729599644993648e+00 2.245461566959231978e-02
1.860000000000000000e+03 2.508819039924631955e+00 2.179966188205832711e-02
1.890000000000000000e+03 2.507767678962036229e+00 2.153702412729983570e-02
1.920000000000000000e+03 2.507776845121963305e+00 2.128436627069859796e-02
1.950000000000000000e+03 2.507654588620829905e+00 2.089826679350019825e-02
1.980000000000000000e+03 2.506384887976144782e+00 2.128601497514458554e-02
2.010000000000000000e+03 2.507623129354867419e+00 2.140035148912828103e-02
2.040000000000000000e+03 2.507941915167088975e+00 2.133668362696965193e-02
2.070000000000000000e+03 2.510065091489865452e+00 2.017315160158447696e-02
2.100000000000000000e+03 2.508986333877243347e+00 1.890642986251804547e-02
2.130000000000000000e+03 2.508298766403896707e+00 1.802139669398937147e-02
2.160000000000000000e+03 2.508184115124884261e+00 1.787129705256223708e-02
2.190000000000000000e+03 2.509241577774046217e+00 1.792625381065616336e-02
2.220000000000000000e+03 2.508529769157595180e+00 1.749934976901318037e-02
2.250000000000000000e+03 2.508602678876997949e+00 1.730985463692595941e-02
2.280000000000000000e+03 2.510351399905328851e+00 1.720772702285077935e-02
2.310000000000000000e+03 2.509855229548222599e+00 1.743691460729005979e-02
2.340000000000000000e+03 2.508383004985220488e+00 1.727847300443155140e-02
2.370000000000000000e+03 2.506564821137934107e+00 1.723128212100288881e-02
2.400000000000000000e+03 2.503901680376873884e+00 1.695741955902615658e-02
2.430000000000000000e+03 2.507506397470053106e+00 1.665976538390569542e-02
2.460000000000000000e+03 2.506247246447625088e+00 1.663563536076418520e-02
2.490000000000000000e+03 2.507500073306003330e+00 1.648689014814570114e-02
2.520000000000000000e+03 2.508867287685570435e+00 1.688923810555873622e-02
2.550000000000000000e+03 2.509641548492846930e+00 1.697803837812832464e-02
2.580000000000000000e+03 2.508492641192593631e+00 1.667721349961688582e-02
