# # n, sigma
3.000000000000000000e+01 4.303820283297745242e+00 4.179839091905451220e-01
6.000000000000000000e+01 4.288606059862368092e+00 1.725675723148437091e-01
9.000000000000000000e+01 2.121114705303433379e+00 1.299514166406798288e-01
1.200000000000000000e+02 2.444385015308343956e+00 6.228629532795756929e-02
1.500000000000000000e+02 2.458982298324645654e+00 5.163575411317899294e-02
1.800000000000000000e+02 2.453443861991988495e+00 6.066596774632673772e-02
2.100000000000000000e+02 2.449225982478151487e+00 5.752914020669808864e-02
2.400000000000000000e+02 2.455471924282114582e+00 5.584813927976278042e-02
2.700000000000000000e+02 2.453879603459146352e+00 5.525610365881977043e-02
3.000000000000000000e+02 2.458388314445533407e+00 4.762162209570817289e-02
3.300000000000000000e+02 2.457546574185856869e+00 4.404786323957186195e-02
3.600000000000000000e+02 2.469989016292961637e+00 3.759242225051203506e-02
3.900000000000000000e+02 2.492206218290306197e+00 3.847107894962102648e-02
4.200000000000000000e+02 2.503714955179394686e+00 3.665200907110283124e-02
4.500000000000000000e+02 2.501963749760928835e+00 3.580884929701751845e-02
4.800000000000000000e+02 2.487861591611018497e+00 3.692483956391923866e-02
5.100000000000000000e+02 2.495454896008157508e+00 4.003800143770781805e-02
5.400000000000000000e+02 2.493869136895844996e+00 3.630629274100995174e-02
5.700000000000000000e+02 2.501766786526311126e+00 3.308268561307361327e-02
6.000000000000000000e+02 2.484630202222835038e+00 2.958651685475472207e-02
6.300000000000000000e+02 2.480881122444717146e+00 2.830865304177028127e-02
6.600000000000000000e+02 2.483570545864556056e+00 2.543355899308397464e-02
6.900000000000000000e+02 2.484232229988527774e+00 2.438185853206958909e-02
7.200000000000000000e+02 2.480705033602408793e+00 2.361783283817216195e-02
7.500000000000000000e+02 2.474489826895227562e+00 2.135458099150200351e-02
7.800000000000000000e+02 2.470806575465410049e+00 2.346203786345686659e-02
8.100000000000000000e+02 2.476140561582182986e+00 2.352800923870076305e-02
8.400000000000000000e+02 2.476851445405055419e+00 2.285820911742160108e-02
8.700000000000000000e+02 2.480579329836416047e+00 2.198964585106140054e-02
9.000000000000000000e+02 2.475953170395198910e+00 1.977166430722644350e-02
9.300000000000000000e+02 2.476841279439353283e+00 2.113408818774293457e-02
9.600000000000000000e+02 2.475813382204798963e+00 2.162004238171830531e-02
9.900000000000000000e+02 2.481179417779402208e+00 2.223034366757889457e-02
1.020000000000000000e+03 2.479510598916483843e+00 2.145743588941583305e-02
1.050000000000000000e+03 2.482871754086843907e+00 2.197303522749848373e-02
1.080000000000000000e+03 2.479472346391110804e+00 2.067195296006438948e-02
1.110000000000000000e+03 2.481144706400219668e+00 2.170268146778521479e-02
1.140000000000000000e+03 2.483613580537325838e+00 2.003348286232429706e-02
1.170000000000000000e+03 2.481971596965500737e+00 2.006142908141277451e-02
1.200000000000000000e+03 2.482436593287801863e+00 2.023349990982170263e-02
1.230000000000000000e+03 2.481129480332181281e+00 1.946046769085233233e-02
1.260000000000000000e+03 2.482725721952422138e+00 1.900154976218011021e-02
1.290000000000000000e+03 2.485556876629738454e+00 2.036078856444640747e-02
1.320000000000000000e+03 2.482957471497260649e+00 2.048223407724152068e-02
1.350000000000000000e+03 2.480049080060415356e+00 1.981758674203851558e-02
1.380000000000000000e+03 2.480140143482970405e+00 1.812094639909021809e-02
1.410000000000000000e+03 2.484546647011518061e+00 1.860779857377550459e-02
1.440000000000000000e+03 2.486095248834476745e+00 1.935883558639275165e-02
1.470000000000000000e+03 2.488030069636870234e+00 1.926162885511729234e-02
1.500000000000000000e+03 2.490592509369266239e+00 1.838613768230258280e-02
1.530000000000000000e+03 2.489862471252144882e+00 1.886458913927847869e-02
1.560000000000000000e+03 2.491301556958902097e+00 1.770883016118947675e-02
1.590000000000000000e+03 2.491037636418273138e+00 1.779695234616450808e-02
1.620000000000000000e+03 2.494181005978922006e+00 1.854222572615923589e-02
1.650000000000000000e+03 2.493083580036890456e+00 1.881565498247499829e-02
1.680000000000000000e+03 2.496496949976904745e+00 1.864284226598986183e-02
1.710000000000000000e+03 2.495200167234587596e+00 1.833224834225234343e-02
1.740000000000000000e+03 2.494329295838384031e+00 1.851797779653009679e-02
1.770000000000000000e+03 2.495235589406382903e+00 1.762535629373860810e-02
1.800000000000000000e+03 2.496354425155339563e+00 1.815128183844537738e-02
1.830000000000000000e+03 2.501820572934633891e+00 1.845460061702005120e-02
1.860000000000000000e+03 2.503908803299872421e+00 1.848398133568841459e-02
1.890000000000000000e+03 2.500788735846823485e+00 1.813956505291958524e-02
1.920000000000000000e+03 2.502042876377374103e+00 1.768157276329970773e-02
1.950000000000000000e+03 2.499868724904673378e+00 1.824480972695513570e-02
1.980000000000000000e+03 2.501032880245568357e+00 1.828264996674362763e-02
2.010000000000000000e+03 2.500961922505109403e+00 1.718738724651242000e-02
2.040000000000000000e+03 2.501558880899359849e+00 1.576434529276927315e-02
2.070000000000000000e+03 2.503598469812138738e+00 1.529377141278992318e-02
2.100000000000000000e+03 2.503729677368692563e+00 1.500174806589860826e-02
2.130000000000000000e+03 2.506980916885146904e+00 1.501850275637218492e-02
2.160000000000000000e+03 2.506062104636975985e+00 1.474549739111077722e-02
2.190000000000000000e+03 2.505856484867630130e+00 1.504087695590149501e-02
2.220000000000000000e+03 2.505738653078442457e+00 1.474178813673097249e-02
2.250000000000000000e+03 2.507761682755385912e+00 1.440029223510940100e-02
2.280000000000000000e+03 2.507400840111162932e+00 1.437343618857552657e-02
2.310000000000000000e+03 2.507920036247250462e+00 1.492655893909396875e-02
2.340000000000000000e+03 2.508180045662800950e+00 1.475389957473534526e-02
2.370000000000000000e+03 2.508863999788157439e+00 1.482597808967913225e-02
2.400000000000000000e+03 2.510107837474873538e+00 1.441064820437396379e-02
2.430000000000000000e+03 2.507756830623728117e+00 1.412480263190696306e-02
2.460000000000000000e+03 2.506611649733642366e+00 1.417502680096982375e-02
2.490000000000000000e+03 2.508002810028735929e+00 1.461953264029718959e-02
2.520000000000000000e+03 2.507842655170410939e+00 1.436403369214081689e-02
2.550000000000000000e+03 2.508132151853931013e+00 1.413979844034253877e-02
2.580000000000000000e+03 2.509575229597108326e+00 1.333929575618353867e-02
2.610000000000000000e+03 2.509763167009652296e+00 1.339607060916504257e-02
2.640000000000000000e+03 2.510766198004645844e+00 1.371892992317762586e-02
2.670000000000000000e+03 2.506979467808019280e+00 1.321766921135312384e-02
2.700000000000000000e+03 2.509124333206055990e+00 1.347432389919302892e-02
2.730000000000000000e+03 2.510367683956698848e+00 1.331047162754274427e-02
2.760000000000000000e+03 2.511231516233419114e+00 1.311723146322085060e-02
2.790000000000000000e+03 2.511201484133109840e+00 1.331331221082972770e-02
2.820000000000000000e+03 2.511060919875951480e+00 1.375881117852116933e-02
2.850000000000000000e+03 2.512837455666127262e+00 1.364285272005060640e-02
2.880000000000000000e+03 2.511054585629709290e+00 1.382635533173541195e-02
2.910000000000000000e+03 2.511368199110783905e+00 1.372012224560438184e-02
2.940000000000000000e+03 2.513004915515401283e+00 1.354993509462437337e-02
2.970000000000000000e+03 2.514060713712984896e+00 1.386747178870922047e-02
3.000000000000000000e+03 2.513051932892131912e+00 1.358556537749075130e-02
3.030000000000000000e+03 2.513769583549294140e+00 1.346498731408861393e-02
3.060000000000000000e+03 2.514942486506532404e+00 1.376269134125483219e-02
3.090000000000000000e+03 2.514594513321934066e+00 1.375663080666159922e-02
3.120000000000000000e+03 2.515484015934113415e+00 1.361849666959314906e-02
3.150000000000000000e+03 2.514979775955835439e+00 1.349326136252629836e-02
3.180000000000000000e+03 2.514483275929970674e+00 1.321736890999835462e-02
3.210000000000000000e+03 2.512754115597817250e+00 1.315513546102257784e-02
3.240000000000000000e+03 2.511489822232531477e+00 1.324108883634754312e-02
3.270000000000000000e+03 2.511979020530835882e+00 1.356835804315130109e-02
3.300000000000000000e+03 2.511822140886349697e+00 1.349499240897344965e-02
3.330000000000000000e+03 2.513412260390238018e+00 1.329555531367530678e-02
3.360000000000000000e+03 2.511346514027083643e+00 1.375170446319840152e-02
3.390000000000000000e+03 2.510610363142669943e+00 1.392902310901214351e-02
3.420000000000000000e+03 2.510453999897902300e+00 1.404916302706247545e-02
3.450000000000000000e+03 2.510246991509691661e+00 1.432052136456982844e-02
3.480000000000000000e+03 2.511352711967544948e+00 1.409745567003863227e-02
3.510000000000000000e+03 2.511498920655732991e+00 1.408637717218207651e-02
3.540000000000000000e+03 2.512152669622271794e+00 1.350059348709248958e-02
3.570000000000000000e+03 2.513116788020676839e+00 1.323887546128916202e-02
3.600000000000000000e+03 2.513348190389849801e+00 1.303865911241128966e-02
3.630000000000000000e+03 2.512766535480229102e+00 1.308520101547449438e-02
3.660000000000000000e+03 2.511163291466580016e+00 1.282869500837956027e-02
3.690000000000000000e+03 2.510581203985397636e+00 1.282908360188908178e-02
3.720000000000000000e+03 2.511272592202812071e+00 1.301867789837384166e-02
3.750000000000000000e+03 2.511990866579918436e+00 1.259493912673979518e-02
3.780000000000000000e+03 2.509533608461598231e+00 1.242114493144686090e-02
3.810000000000000000e+03 2.510009776908121548e+00 1.285639331615661372e-02
3.840000000000000000e+03 2.509933953163231646e+00 1.281260929050550765e-02
3.870000000000000000e+03 2.510851958449133114e+00 1.319616615091941982e-02
