# # n, sigma
3.000000000000000000e+01 2.373194875415286731e+00 5.962151245152893381e-02
6.000000000000000000e+01 4.413116017025619620e+00 1.346615499523296788e-01
9.000000000000000000e+01 2.396251126871120629e+00 6.283296507507994677e-02
1.200000000000000000e+02 2.388637729169662549e+00 6.503398912397087561e-02
1.500000000000000000e+02 2.433314561283838717e+00 6.759562182278446019e-02
1.800000000000000000e+02 2.476690153434177422e+00 4.216373352476786296e-02
2.100000000000000000e+02 2.476916115887698222e+00 3.557680385218776886e-02
2.400000000000000000e+02 2.487985242788466778e+00 3.493106521162318845e-02
2.700000000000000000e+02 2.508886349687163175e+00 3.831495116604453910e-02
3.000000000000000000e+02 2.526689834839185078e+00 3.313557339361906939e-02
3.300000000000000000e+02 2.514838333448447205e+00 3.218742464334192754e-02
3.600000000000000000e+02 2.524415671853459386e+00 3.064820398427307163e-02
3.900000000000000000e+02 2.539552947281424444e+00 3.083758268809098924e-02
4.200000000000000000e+02 2.524659428442152631e+00 3.055871375073139495e-02
4.500000000000000000e+02 2.513289135471097779e+00 2.779398579261303098e-02
4.800000000000000000e+02 2.504342880647993486e+00 2.470433267458834251e-02
5.100000000000000000e+02 2.499089033082930733e+00 2.734071881802125487e-02
5.400000000000000000e+02 2.509368195652765809e+00 2.795263434757287377e-02
5.700000000000000000e+02 2.512553736050952669e+00 2.752826555913445369e-02
6.000000000000000000e+02 2.526271820815568780e+00 2.846529866076129289e-02
6.300000000000000000e+02 2.518716881082975423e+00 2.761350129486923877e-02
6.600000000000000000e+02 2.514504356280125474e+00 2.604811185553262964e-02
6.900000000000000000e+02 2.514916352378210096e+00 2.568733935741424057e-02
7.200000000000000000e+02 2.511663869468560684e+00 2.420892122939912600e-02
7.500000000000000000e+02 2.496296699372833050e+00 2.450223667552815440e-02
7.800000000000000000e+02 2.497691272033011778e+00 2.564080707765571676e-02
8.100000000000000000e+02 2.503247407699582983e+00 2.511251468064890080e-02
8.400000000000000000e+02 2.511683101528297435e+00 2.411408222776364324e-02
8.700000000000000000e+02 2.517287229148223560e+00 2.313294026366805034e-02
9.000000000000000000e+02 2.517038817672766715e+00 2.330324346960012047e-02
9.300000000000000000e+02 2.520815964729708814e+00 2.323350217692392305e-02
9.600000000000000000e+02 2.519789369427431591e+00 2.394808753857684616e-02
9.900000000000000000e+02 2.517292590839459443e+00 2.290773926701454924e-02
1.020000000000000000e+03 2.522189434680148334e+00 2.093247873694558531e-02
1.050000000000000000e+03 2.522896967677286995e+00 2.337035307239867729e-02
1.080000000000000000e+03 2.521526474885536828e+00 2.387876146438565675e-02
1.110000000000000000e+03 2.519684211165628351e+00 2.264378616502085717e-02
1.140000000000000000e+03 2.517246661102699790e+00 2.163351936317211080e-02
1.170000000000000000e+03 2.519717698361104041e+00 2.183611909066295390e-02
1.200000000000000000e+03 2.516335757570254295e+00 2.165503919122744106e-02
1.230000000000000000e+03 2.516513296669292021e+00 2.017325673456542290e-02
1.260000000000000000e+03 2.516445774027605164e+00 2.109347781772537983e-02
1.290000000000000000e+03 2.515111226570415859e+00 2.105540437313386040e-02
1.320000000000000000e+03 2.515109370461433347e+00 2.054319176588246740e-02
1.350000000000000000e+03 2.516031728931263700e+00 1.924668878017086332e-02
1.380000000000000000e+03 2.514271233283779772e+00 1.904031636061560145e-02
1.410000000000000000e+03 2.521338683914535750e+00 1.886030903099323100e-02
1.440000000000000000e+03 2.517916948784193032e+00 1.808535931709404077e-02
1.470000000000000000e+03 2.517934026271098524e+00 1.798374763720251082e-02
1.500000000000000000e+03 2.522134656959720722e+00 1.857120963784603465e-02
1.530000000000000000e+03 2.520370133222100240e+00 1.876449851814169026e-02
1.560000000000000000e+03 2.521470260689317122e+00 1.872395882784654367e-02
1.590000000000000000e+03 2.520407318280442510e+00 1.771704120093833476e-02
1.620000000000000000e+03 2.519425265316693974e+00 1.825981482499138345e-02
