# # n, sigma
3.000000000000000000e+01 2.610775782213013319e+00 1.696874980621799478e-01
6.000000000000000000e+01 2.560717150997201763e+00 1.111464862833045908e-01
9.000000000000000000e+01 2.591244800660760461e+00 1.514247931152299109e-01
1.200000000000000000e+02 2.565262897572566647e+00 8.794827961114562442e-02
1.500000000000000000e+02 2.569352519661955547e+00 7.499418433655395677e-02
1.800000000000000000e+02 2.579938027344264473e+00 5.161470369243802148e-02
2.100000000000000000e+02 2.574306558956705793e+00 5.108930776928394951e-02
2.400000000000000000e+02 2.569952749331565922e+00 4.963706957199769121e-02
2.700000000000000000e+02 2.545408799252085963e+00 5.678113003915605944e-02
3.000000000000000000e+02 2.536507295667191464e+00 3.958982018360415744e-02
3.300000000000000000e+02 2.541348081337538201e+00 3.837176772759989113e-02
3.600000000000000000e+02 2.538896850891933177e+00 3.906566769293658148e-02
3.900000000000000000e+02 2.527135684492805012e+00 3.615047540355084688e-02
4.200000000000000000e+02 2.533252816052672163e+00 3.511728691413163600e-02
4.500000000000000000e+02 2.535236800025563397e+00 3.492317551870938869e-02
4.800000000000000000e+02 2.531904773840346401e+00 3.424435875506619958e-02
5.100000000000000000e+02 2.528562071171496672e+00 3.390838217902738400e-02
5.400000000000000000e+02 2.528643803784410782e+00 3.561039032684502892e-02
5.700000000000000000e+02 2.522262592249788771e+00 3.311178441047148840e-02
6.000000000000000000e+02 2.523403054545827029e+00 3.487185239759314770e-02
6.300000000000000000e+02 2.521517802124409346e+00 3.504899663247006830e-02
6.600000000000000000e+02 2.517009329028538467e+00 3.301370301017123032e-02
6.900000000000000000e+02 2.517315416389315441e+00 3.622215858224914209e-02
7.200000000000000000e+02 2.523090318042400693e+00 3.278176090106886542e-02
7.500000000000000000e+02 2.525684972422296060e+00 3.152085347673174581e-02
7.800000000000000000e+02 2.524218751390727267e+00 3.221477346746815656e-02
8.100000000000000000e+02 2.524902756049838715e+00 3.140543150895808849e-02
8.400000000000000000e+02 2.528065221388979822e+00 3.005794865841045216e-02
8.700000000000000000e+02 2.531525411691848415e+00 2.920790352958018213e-02
9.000000000000000000e+02 2.530988153438106902e+00 2.892795884891986163e-02
9.300000000000000000e+02 2.530744033364709544e+00 2.682503440339252879e-02
9.600000000000000000e+02 2.529772930103699302e+00 2.487254293559522378e-02
9.900000000000000000e+02 2.530192207171943597e+00 2.548296994986350150e-02
1.020000000000000000e+03 2.528542560317053489e+00 2.494602914058507634e-02
1.050000000000000000e+03 2.531874899717537541e+00 2.578279230271761716e-02
1.080000000000000000e+03 2.533317653690531301e+00 2.636171333674385692e-02
1.110000000000000000e+03 2.537275760464223318e+00 2.595013387188101553e-02
1.140000000000000000e+03 2.534451555637475817e+00 2.512819198440127341e-02
1.170000000000000000e+03 2.534539567444733521e+00 2.564815420494381826e-02
1.200000000000000000e+03 2.535244424222860449e+00 2.523525945585593927e-02
1.230000000000000000e+03 2.531267133689671489e+00 2.432805761169102091e-02
1.260000000000000000e+03 2.532279294192003150e+00 2.367793454564932551e-02
1.290000000000000000e+03 2.530631212582905132e+00 2.281024933025145932e-02
1.320000000000000000e+03 2.531237124405432137e+00 2.336347975106736752e-02
1.350000000000000000e+03 2.531928297314234300e+00 2.285253896224661435e-02
1.380000000000000000e+03 2.530541969940132585e+00 2.191498708061814446e-02
1.410000000000000000e+03 2.531870337332292387e+00 2.249348420165939166e-02
1.440000000000000000e+03 2.531052755377053209e+00 2.271119108302918979e-02
1.470000000000000000e+03 2.530776028301950475e+00 2.180182883836431079e-02
1.500000000000000000e+03 2.529583834046206903e+00 2.143957419715615889e-02
