# # n, sigma
3.000000000000000000e+01 1.876725894207030176e+00 2.333015420660787265e-01
6.000000000000000000e+01 2.371723575233042780e+00 9.659693530038014619e-02
9.000000000000000000e+01 2.363319418620188905e+00 7.178210087272354767e-02
1.200000000000000000e+02 2.057521779701662723e+00 3.149138965362653919e-01
1.500000000000000000e+02 2.509273297656576140e+00 7.812625349820774556e-02
1.800000000000000000e+02 2.489630142524955847e+00 5.602594919552607994e-02
2.100000000000000000e+02 2.487473558151497954e+00 4.393487553070853785e-02
2.400000000000000000e+02 2.488579124029413059e+00 4.679953579905341693e-02
2.700000000000000000e+02 2.506990265769231563e+00 4.788657906572270362e-02
3.000000000000000000e+02 2.483347643221498924e+00 4.642040661253196698e-02
3.300000000000000000e+02 1.928865428774079405e+00 2.088828882666134701e-01
3.600000000000000000e+02 2.494253253169240292e+00 4.944523820385508112e-02
3.900000000000000000e+02 2.499278813058645188e+00 5.135464224899748131e-02
4.200000000000000000e+02 2.494598994400672787e+00 4.380408913372693669e-02
4.500000000000000000e+02 2.498473401392652171e+00 4.541561163469658158e-02
4.800000000000000000e+02 2.509936519075459671e+00 4.096345939802707725e-02
5.100000000000000000e+02 2.522177272901062750e+00 4.035156350368562794e-02
5.400000000000000000e+02 2.505192970508041572e+00 3.378090665145321719e-02
5.700000000000000000e+02 2.501906493733605519e+00 3.250622894339020436e-02
6.000000000000000000e+02 2.496743476729639699e+00 2.812099307783778868e-02
6.300000000000000000e+02 2.509487776409824011e+00 2.884824746588318320e-02
6.600000000000000000e+02 2.507040402599395978e+00 2.928866488296169232e-02
6.900000000000000000e+02 2.512777614472337273e+00 2.852313002373435200e-02
7.200000000000000000e+02 2.513014453755126887e+00 2.528086480800265101e-02
7.500000000000000000e+02 2.518691787201133625e+00 2.427812917213216168e-02
7.800000000000000000e+02 2.517834769185908428e+00 2.297263474795463098e-02
8.100000000000000000e+02 2.517093564004891260e+00 2.394269633633341887e-02
8.400000000000000000e+02 2.506748003074020570e+00 2.482048663790291723e-02
8.700000000000000000e+02 2.506612373531287297e+00 2.449829439326400154e-02
9.000000000000000000e+02 2.508119651186188293e+00 2.522705434374977393e-02
9.300000000000000000e+02 2.509748038606435472e+00 2.495456701237027883e-02
9.600000000000000000e+02 2.513680185490908325e+00 2.373013406898288533e-02
9.900000000000000000e+02 2.513533616011276450e+00 2.406332517498888449e-02
1.020000000000000000e+03 2.505987768993994447e+00 2.336574411369224044e-02
1.050000000000000000e+03 2.502745271405616201e+00 2.303246957936640887e-02
1.080000000000000000e+03 2.500484743141087929e+00 2.225283456150076514e-02
1.110000000000000000e+03 2.499584495954040531e+00 2.079924386320435026e-02
1.140000000000000000e+03 2.501496102651556974e+00 2.131741354319583934e-02
1.170000000000000000e+03 2.503969359488564361e+00 2.158583618544737334e-02
1.200000000000000000e+03 2.498846552823017930e+00 2.077316606194911167e-02
1.230000000000000000e+03 2.497884456059779712e+00 1.975088509816209925e-02
1.260000000000000000e+03 2.496163247957441378e+00 1.962441382146156224e-02
1.290000000000000000e+03 2.492894237751377418e+00 1.936405079216544853e-02
1.320000000000000000e+03 2.498463861171516864e+00 1.863512556433073383e-02
1.350000000000000000e+03 2.506079726154095244e+00 1.955079914497675347e-02
1.380000000000000000e+03 2.501377328458282090e+00 2.014704053379682419e-02
1.410000000000000000e+03 2.503291674092433361e+00 2.002203036596824498e-02
1.440000000000000000e+03 2.509104619609078490e+00 2.006075322908327380e-02
1.470000000000000000e+03 2.509319917819775370e+00 2.035504989442652596e-02
1.500000000000000000e+03 2.513164441227471180e+00 2.027539451874555906e-02
1.530000000000000000e+03 2.513971657344460819e+00 1.977858692399105806e-02
1.560000000000000000e+03 2.514759063578704268e+00 1.940426871974079703e-02
1.590000000000000000e+03 2.511955877458277087e+00 1.907637567870530682e-02
1.620000000000000000e+03 2.507861707556866104e+00 1.944484311155307912e-02
1.650000000000000000e+03 2.506273082528787555e+00 2.015184882986560330e-02
1.680000000000000000e+03 2.510410908807511721e+00 2.032628452874102321e-02
1.710000000000000000e+03 2.510425745102469186e+00 1.932504681676883163e-02
1.740000000000000000e+03 2.509016685761147780e+00 1.917290850065746233e-02
1.770000000000000000e+03 2.507660391978796532e+00 1.959603180693089003e-02
1.800000000000000000e+03 2.503935024947588239e+00 2.022854271162761314e-02
1.830000000000000000e+03 2.499915760915246477e+00 2.100078619476023964e-02
1.860000000000000000e+03 2.499086090307172103e+00 2.186475263225747326e-02
1.890000000000000000e+03 2.499035722267546333e+00 2.073081889142226741e-02
1.920000000000000000e+03 2.495869936528224642e+00 2.009271935496649911e-02
1.950000000000000000e+03 2.495765305360710951e+00 1.987394277143720439e-02
1.980000000000000000e+03 2.497583010039563511e+00 1.971632450790311575e-02
2.010000000000000000e+03 2.498623606284375853e+00 1.989439078604203492e-02
2.040000000000000000e+03 2.495849715261930335e+00 1.928295065128941138e-02
2.070000000000000000e+03 2.494858976430726294e+00 1.918307200266310131e-02
2.100000000000000000e+03 2.495060914489774184e+00 1.922665939349919861e-02
2.130000000000000000e+03 2.489534927322038627e+00 1.935241409300778384e-02
2.160000000000000000e+03 2.486697692205898758e+00 1.865230949021459347e-02
2.190000000000000000e+03 2.484242971247021092e+00 1.869553500423263778e-02
2.220000000000000000e+03 2.483928890121096522e+00 1.822732045454526079e-02
2.250000000000000000e+03 2.484713095627237855e+00 1.772117233356899219e-02
2.280000000000000000e+03 2.484400133526702081e+00 1.822102187219540662e-02
2.310000000000000000e+03 2.481645178146175912e+00 1.810266027857520763e-02
2.340000000000000000e+03 2.483794099524951449e+00 1.815793378159052604e-02
2.370000000000000000e+03 2.481534705737999946e+00 1.809431291603055478e-02
2.400000000000000000e+03 2.483540773784609357e+00 1.790542820053309461e-02
2.430000000000000000e+03 2.483502923744393964e+00 1.782004540679949303e-02
2.460000000000000000e+03 2.483277956576319223e+00 1.724337021436521053e-02
2.490000000000000000e+03 2.486812831475805119e+00 1.685850733554398670e-02
2.520000000000000000e+03 2.486714626688067309e+00 1.669008564867042674e-02
2.550000000000000000e+03 2.489532295960620534e+00 1.672623566898680247e-02
2.580000000000000000e+03 2.491053043204591866e+00 1.696687084441556026e-02
2.610000000000000000e+03 2.490098697179990328e+00 1.659572064703639452e-02
2.640000000000000000e+03 2.490401307145325038e+00 1.617039494472004985e-02
2.670000000000000000e+03 2.493082148279860188e+00 1.645827220480306288e-02
2.700000000000000000e+03 2.492396554898710370e+00 1.651948403088521200e-02
2.730000000000000000e+03 2.493932092773178066e+00 1.677864680955641272e-02
2.760000000000000000e+03 2.494574986638770753e+00 1.686597095539454222e-02
2.790000000000000000e+03 2.495713654618227473e+00 1.670079691865561031e-02
2.820000000000000000e+03 2.497875063794796180e+00 1.674100530826012553e-02
2.850000000000000000e+03 2.498116047903639725e+00 1.686742634026464419e-02
2.880000000000000000e+03 2.496976173670423904e+00 1.651863883714879688e-02
2.910000000000000000e+03 2.495560509486218326e+00 1.655405262275058340e-02
2.940000000000000000e+03 2.493955830870268731e+00 1.704323969623960586e-02
2.970000000000000000e+03 2.494960512562533594e+00 1.670826757809599702e-02
3.000000000000000000e+03 2.494841596046985632e+00 1.632326723836555540e-02
3.030000000000000000e+03 2.496395671294675100e+00 1.605368259648155133e-02
3.060000000000000000e+03 2.492237027530729065e+00 1.559139116467709446e-02
3.090000000000000000e+03 2.493838356768742326e+00 1.554826121485965336e-02
3.120000000000000000e+03 2.495087280240576799e+00 1.564299644386669616e-02
3.150000000000000000e+03 2.495336891894042619e+00 1.536315379792869626e-02
3.180000000000000000e+03 2.497359361634304165e+00 1.479819587055413409e-02
3.210000000000000000e+03 2.498429825774790558e+00 1.506296109855709275e-02
3.240000000000000000e+03 2.497595825359766764e+00 1.471029656311733345e-02
3.270000000000000000e+03 2.500081247018887787e+00 1.429806649943933874e-02
3.300000000000000000e+03 2.498854098689116121e+00 1.426290036712062059e-02
3.330000000000000000e+03 2.496742055717054320e+00 1.425662856700683247e-02
3.360000000000000000e+03 2.494474535104461932e+00 1.400929125498504707e-02
3.390000000000000000e+03 2.495736435648554963e+00 1.339736779344241971e-02
3.420000000000000000e+03 2.494730167916853869e+00 1.385482289690920243e-02
3.450000000000000000e+03 2.494859125122994126e+00 1.345997187764609929e-02
3.480000000000000000e+03 2.494886894009686884e+00 1.346383346539664107e-02
3.510000000000000000e+03 2.493939438837892375e+00 1.357012609682636123e-02
3.540000000000000000e+03 2.492834314132120088e+00 1.317686595865950883e-02
3.570000000000000000e+03 2.492834204240456319e+00 1.299660963015930419e-02
3.600000000000000000e+03 2.492956592833359686e+00 1.280408709520104542e-02
3.630000000000000000e+03 2.492457081871180424e+00 1.279517790458562301e-02
3.660000000000000000e+03 2.492586171491053548e+00 1.279903418417042624e-02
3.690000000000000000e+03 2.491896317800912364e+00 1.251345095510694554e-02
3.720000000000000000e+03 2.490849888368357412e+00 1.246912335156253292e-02
3.750000000000000000e+03 2.490189853157649402e+00 1.271577225045962198e-02
3.780000000000000000e+03 2.489819854503501517e+00 1.276741529574899718e-02
3.810000000000000000e+03 2.493219381383027677e+00 1.280926019249333664e-02
3.840000000000000000e+03 2.492435720515169262e+00 1.260681478437887006e-02
3.870000000000000000e+03 2.494142416980496435e+00 1.246380910701606719e-02
3.900000000000000000e+03 2.494470047465176421e+00 1.253119500561845033e-02
3.930000000000000000e+03 2.493846612530847828e+00 1.258220281929451310e-02
3.960000000000000000e+03 2.496651097578166389e+00 1.245327139068503307e-02
3.990000000000000000e+03 2.497869833906817494e+00 1.233176983002946467e-02
4.020000000000000000e+03 2.500160563356594867e+00 1.220492110695816507e-02
4.050000000000000000e+03 2.500391994348334368e+00 1.224241962168547138e-02
4.080000000000000000e+03 2.501757565241025993e+00 1.231983719516164567e-02
4.110000000000000000e+03 2.500775144789697979e+00 1.241399566523919591e-02
4.140000000000000000e+03 2.498927589357017087e+00 1.264769747887348542e-02
4.170000000000000000e+03 2.497816703506094527e+00 1.256051937140054663e-02
4.200000000000000000e+03 2.497856660382608229e+00 1.233514335406487618e-02
4.230000000000000000e+03 2.496775563291961042e+00 1.229768350120901722e-02
4.260000000000000000e+03 2.497122795356205849e+00 1.207388915646197963e-02
4.290000000000000000e+03 2.498234403829372674e+00 1.213598387736455203e-02
4.320000000000000000e+03 2.498367321116472084e+00 1.213241423684737266e-02
4.350000000000000000e+03 2.497452021218517171e+00 1.235857919234278381e-02
4.380000000000000000e+03 2.497897059823789068e+00 1.245465769837859199e-02
4.410000000000000000e+03 2.496892608592097496e+00 1.236685748413683152e-02
