# # n, sigma
3.000000000000000000e+01 2.526401022642481120e+00 9.416766181901511934e-02
6.000000000000000000e+01 2.537745615939803745e+00 1.186976162886021618e-01
9.000000000000000000e+01 1.779272825310264095e+00 2.686270507247726091e-01
1.200000000000000000e+02 1.768717934554940641e+00 2.951783709700061542e-01
1.500000000000000000e+02 2.403667231759388567e+00 7.525138349338607313e-02
1.800000000000000000e+02 2.385699851676384320e+00 5.946198259967677008e-02
2.100000000000000000e+02 2.402296179610723836e+00 5.315826184680822603e-02
2.400000000000000000e+02 2.389054875938505962e+00 5.317233861545307000e-02
2.700000000000000000e+02 2.412515323300152836e+00 5.901242485879593103e-02
3.000000000000000000e+02 2.499443066675602676e+00 5.119928474527976614e-02
3.300000000000000000e+02 2.504124211795235588e+00 4.423343874426250572e-02
3.600000000000000000e+02 2.498320506150895071e+00 4.097194397572643393e-02
3.900000000000000000e+02 2.520754417692306681e+00 4.230513825989962173e-02
4.200000000000000000e+02 2.524890502614556720e+00 4.221829610946518235e-02
4.500000000000000000e+02 2.521190067929815815e+00 3.995795827941539535e-02
4.800000000000000000e+02 2.518976000867773291e+00 3.666556424056417046e-02
5.100000000000000000e+02 2.507913373920287459e+00 3.300574047213625933e-02
5.400000000000000000e+02 2.514114631631064523e+00 3.083757111386193489e-02
5.700000000000000000e+02 2.509942061497448140e+00 2.930171329247997433e-02
6.000000000000000000e+02 2.520358906793134679e+00 2.938092339512923465e-02
6.300000000000000000e+02 2.519522698885276579e+00 3.090224530884053480e-02
6.600000000000000000e+02 2.526479510359780356e+00 2.925490696511689678e-02
6.900000000000000000e+02 2.529953825014401136e+00 2.919803170716453802e-02
7.200000000000000000e+02 2.527246020297237550e+00 2.726215781874177096e-02
7.500000000000000000e+02 2.528475081229923482e+00 2.709815680697885351e-02
7.800000000000000000e+02 2.525066011904496310e+00 2.697765014316065232e-02
8.100000000000000000e+02 2.527207913033908682e+00 2.694434164670748630e-02
8.400000000000000000e+02 2.537387636804814939e+00 2.451758809292273883e-02
8.700000000000000000e+02 2.536155452657075315e+00 2.340653027834202482e-02
9.000000000000000000e+02 2.532000885553309821e+00 2.331836706105331822e-02
9.300000000000000000e+02 2.526796343502602404e+00 2.270636048082637359e-02
9.600000000000000000e+02 2.527873408739762517e+00 2.378984965886125902e-02
9.900000000000000000e+02 2.522956642144946304e+00 2.235532346601295031e-02
1.020000000000000000e+03 2.513941088173888616e+00 2.295114208423063365e-02
1.050000000000000000e+03 2.518794518011995720e+00 2.257071791000802088e-02
1.080000000000000000e+03 2.518285825963015867e+00 2.320295581732649895e-02
1.110000000000000000e+03 2.516731992290391240e+00 2.293467510865961068e-02
1.140000000000000000e+03 2.514604259306258971e+00 2.201174895922692817e-02
1.170000000000000000e+03 2.516005725628575718e+00 2.169675489606471760e-02
1.200000000000000000e+03 2.512029101173689494e+00 2.030758708262770176e-02
1.230000000000000000e+03 2.513644817300739298e+00 1.972350374570397760e-02
1.260000000000000000e+03 2.511829338868639905e+00 2.078118266818021823e-02
1.290000000000000000e+03 2.514149856767354141e+00 2.067543117764738050e-02
1.320000000000000000e+03 2.510145166702788977e+00 2.024572278090045613e-02
1.350000000000000000e+03 2.515420184988243157e+00 2.020001880913209827e-02
1.380000000000000000e+03 2.515663634400941095e+00 2.029447918920699798e-02
1.410000000000000000e+03 2.514229166307953012e+00 1.987231418643042521e-02
1.440000000000000000e+03 2.515091812969078244e+00 1.925610298470311829e-02
1.470000000000000000e+03 2.515300976535752575e+00 1.840704319461577976e-02
1.500000000000000000e+03 2.513762716956348786e+00 1.938720999801311906e-02
1.530000000000000000e+03 2.511920503332746080e+00 1.952238871021334463e-02
1.560000000000000000e+03 2.512376559244457574e+00 2.081842301889904809e-02
1.590000000000000000e+03 2.514063261703460839e+00 2.045915092323864065e-02
1.620000000000000000e+03 2.515164368519990035e+00 2.029376536068962233e-02
1.650000000000000000e+03 2.522799509558101505e+00 1.981565628572350135e-02
1.680000000000000000e+03 2.523815925257085979e+00 1.873239771202411114e-02
1.710000000000000000e+03 2.521189654309301087e+00 1.814844520757194143e-02
1.740000000000000000e+03 2.519760357125812256e+00 1.867268978627733764e-02
1.770000000000000000e+03 2.515232620344447501e+00 1.891970551733308456e-02
1.800000000000000000e+03 2.516046339015561184e+00 1.987282463216129280e-02
1.830000000000000000e+03 2.519308961737950270e+00 1.974317618099198299e-02
1.860000000000000000e+03 2.522225051722057021e+00 1.927228018826437558e-02
1.890000000000000000e+03 2.520447788289372770e+00 1.912526233805233317e-02
1.920000000000000000e+03 2.520112321238651809e+00 1.900260427445552014e-02
1.950000000000000000e+03 2.518853506586045565e+00 1.877003038632223120e-02
1.980000000000000000e+03 2.515776470038274759e+00 1.932360764980792581e-02
2.010000000000000000e+03 2.520162151974397080e+00 1.912274559078457059e-02
2.040000000000000000e+03 2.518243440337123662e+00 1.932092094229532694e-02
2.070000000000000000e+03 2.520929516758755096e+00 1.875284406818285635e-02
2.100000000000000000e+03 2.521669796402928654e+00 1.874092358503526637e-02
2.130000000000000000e+03 2.523107566964197801e+00 1.804533358590013764e-02
2.160000000000000000e+03 2.524444284536697225e+00 1.787396362132106370e-02
2.190000000000000000e+03 2.522586571089461049e+00 1.783087224459797837e-02
2.220000000000000000e+03 2.520080788646517078e+00 1.774702039767343462e-02
2.250000000000000000e+03 2.517370270516499087e+00 1.746694751855105282e-02
2.280000000000000000e+03 2.519994455990547610e+00 1.746301233403691269e-02
2.310000000000000000e+03 2.521215635045040759e+00 1.725205280114172970e-02
2.340000000000000000e+03 2.521671284615970343e+00 1.716171533943907507e-02
