# # n, sigma
3.000000000000000000e+01 2.651960160855105997e+00 6.516465996750141210e-02
6.000000000000000000e+01 4.232079725185332819e+00 1.414404311701157602e-01
9.000000000000000000e+01 2.559091057492957066e+00 9.924664486752220183e-02
1.200000000000000000e+02 2.549131222310086820e+00 7.175364608854281623e-02
1.500000000000000000e+02 2.555718840602076547e+00 5.805464038142345296e-02
1.800000000000000000e+02 2.536401470769501731e+00 5.110338989247805580e-02
2.100000000000000000e+02 2.525089495154074548e+00 4.891450135661664506e-02
2.400000000000000000e+02 2.508691615945771947e+00 4.103576959736451868e-02
2.700000000000000000e+02 2.505612347498326287e+00 3.996008919825346645e-02
3.000000000000000000e+02 2.498062633100639474e+00 4.207205537270264362e-02
3.300000000000000000e+02 2.495697825669081382e+00 3.831668583748149698e-02
3.600000000000000000e+02 2.489757131475213381e+00 3.340101429803043337e-02
3.900000000000000000e+02 2.508063681196778916e+00 3.102289287780416599e-02
4.200000000000000000e+02 2.500737150175294410e+00 3.048265310055533681e-02
4.500000000000000000e+02 2.502472606829027502e+00 2.850589425352638429e-02
4.800000000000000000e+02 2.496941543196179669e+00 2.636818440227242308e-02
5.100000000000000000e+02 2.505182777040353415e+00 2.516905963055713485e-02
5.400000000000000000e+02 2.502521337041938132e+00 2.598330394815615355e-02
5.700000000000000000e+02 2.501560871338456948e+00 2.415534724819529827e-02
6.000000000000000000e+02 2.499250290065471169e+00 2.461478934152567730e-02
6.300000000000000000e+02 2.489866020171108030e+00 2.308353510101696093e-02
6.600000000000000000e+02 2.480888853308790498e+00 2.091013104445476820e-02
6.900000000000000000e+02 2.480393191683790022e+00 2.178812230301028358e-02
7.200000000000000000e+02 2.475093701565286075e+00 2.103879618640537227e-02
7.500000000000000000e+02 2.480882215326137175e+00 2.021799639367631574e-02
7.800000000000000000e+02 2.481037457419663639e+00 2.118022741594630456e-02
8.100000000000000000e+02 2.483138155321394702e+00 2.032765870874940137e-02
8.400000000000000000e+02 2.487737783242086831e+00 2.051257074432564012e-02
8.700000000000000000e+02 2.488057836324276906e+00 2.048887111702912822e-02
9.000000000000000000e+02 2.493858570499756677e+00 2.013382153276987649e-02
9.300000000000000000e+02 2.494932896823556678e+00 2.107861165820152510e-02
