# # n, sigma
3.000000000000000000e+01 4.602077551760613616e+00 1.140302571841905532e+00
6.000000000000000000e+01 4.590210516461939783e+00 1.667579200281897434e+00
9.000000000000000000e+01 2.530765732434493653e+00 4.967964640254794728e-02
1.200000000000000000e+02 2.501153443841854784e+00 5.554578916287635643e-02
1.500000000000000000e+02 2.486986038735201632e+00 4.602949469870882410e-02
1.800000000000000000e+02 2.507714260365901726e+00 3.931649034251297886e-02
2.100000000000000000e+02 2.506416820744369556e+00 3.514945452176070767e-02
2.400000000000000000e+02 2.479159945347439109e+00 3.675047387959611001e-02
2.700000000000000000e+02 2.492890955276337639e+00 3.863322939807319750e-02
3.000000000000000000e+02 2.533059658206933129e+00 3.904749867912470085e-02
3.300000000000000000e+02 2.533014756950979773e+00 3.310255216664743233e-02
3.600000000000000000e+02 2.549968133059735909e+00 3.066139521185120773e-02
3.900000000000000000e+02 2.552493326302077925e+00 3.010483922553556721e-02
4.200000000000000000e+02 2.563773444949687175e+00 3.411306112954499287e-02
4.500000000000000000e+02 2.577197601368952817e+00 3.868437582208504588e-02
4.800000000000000000e+02 2.562563707971544869e+00 3.736804355212002687e-02
5.100000000000000000e+02 2.575423219150009491e+00 3.445027019041854016e-02
5.400000000000000000e+02 2.571319288977609752e+00 3.114011023500090625e-02
5.700000000000000000e+02 2.568376180708360934e+00 3.308594076253097704e-02
6.000000000000000000e+02 2.563382182591915193e+00 3.371818742943345076e-02
6.300000000000000000e+02 2.563985815232829424e+00 3.214501354082926338e-02
6.600000000000000000e+02 2.562700881010101739e+00 3.049247975515523290e-02
6.900000000000000000e+02 2.548293342099340553e+00 2.876983977171152299e-02
7.200000000000000000e+02 2.550944665787606702e+00 2.948857892557526367e-02
7.500000000000000000e+02 2.540257372238214018e+00 2.782687206478492298e-02
7.800000000000000000e+02 2.536257602996888849e+00 2.526699637506245669e-02
8.100000000000000000e+02 2.527460527323634576e+00 2.223417479237246169e-02
8.400000000000000000e+02 2.518454836049000445e+00 2.196607060198458444e-02
8.700000000000000000e+02 2.515291452200784761e+00 2.135370987362983017e-02
9.000000000000000000e+02 2.506651424917101245e+00 2.043651655041646420e-02
9.300000000000000000e+02 2.504870260706159701e+00 1.949358962575150483e-02
