# # n, sigma
3.000000000000000000e+01 2.720153636801542874e+00 5.631197592353474890e-02
6.000000000000000000e+01 2.563676834462848220e+00 6.074368563883193739e-02
9.000000000000000000e+01 2.690993404856755422e+00 7.262373283054507356e-02
1.200000000000000000e+02 1.875668128549612845e+00 2.922916822503221490e-01
1.500000000000000000e+02 2.528748503892066957e+00 7.302890108195234098e-02
1.800000000000000000e+02 2.506017517366868397e+00 7.305825732496347424e-02
2.100000000000000000e+02 2.495848130698523182e+00 6.602071410230234139e-02
2.400000000000000000e+02 2.417542932362784835e+00 5.984983563739296880e-02
2.700000000000000000e+02 2.393111688613708488e+00 5.527340776257674837e-02
3.000000000000000000e+02 2.368487852576415253e+00 5.871946642013201045e-02
3.300000000000000000e+02 2.374595608038929218e+00 5.823920965669207583e-02
3.600000000000000000e+02 2.366581053146334046e+00 5.528959218683015403e-02
3.900000000000000000e+02 2.385292943903911222e+00 4.869237334706982140e-02
4.200000000000000000e+02 2.393184335070454694e+00 5.101153819736931050e-02
4.500000000000000000e+02 2.406377871802164226e+00 4.594201443177667321e-02
4.800000000000000000e+02 2.377237038330895391e+00 4.130635807399361814e-02
5.100000000000000000e+02 2.381074417633054274e+00 3.845096859674499573e-02
5.400000000000000000e+02 2.372379482066532042e+00 3.841528464139009474e-02
5.700000000000000000e+02 2.396012219914938068e+00 4.225168165247002866e-02
6.000000000000000000e+02 2.421666936868601905e+00 4.577622062305192890e-02
6.300000000000000000e+02 2.418394541163163769e+00 4.414808841052179217e-02
6.600000000000000000e+02 2.427482736652600614e+00 4.434329955948810437e-02
6.900000000000000000e+02 2.374878365518938939e+00 4.124492982059587559e-02
7.200000000000000000e+02 2.367941134683930304e+00 3.970725191020570144e-02
7.500000000000000000e+02 2.374745767707306054e+00 3.598296723350484505e-02
7.800000000000000000e+02 2.367290805328483128e+00 3.507696804235870686e-02
8.100000000000000000e+02 2.365755683999865688e+00 3.673638075837709627e-02
8.400000000000000000e+02 2.368656255965912560e+00 3.608446882426094571e-02
8.700000000000000000e+02 2.372582565643973407e+00 3.671296761193384994e-02
9.000000000000000000e+02 2.381886765016237195e+00 3.234970539666065514e-02
9.300000000000000000e+02 2.387387255284909582e+00 3.246311941460900546e-02
9.600000000000000000e+02 2.392972766005661001e+00 3.216576024752118568e-02
9.900000000000000000e+02 2.393574998313976909e+00 3.254285466330047311e-02
1.020000000000000000e+03 2.396455954071023076e+00 3.507418551495217196e-02
1.050000000000000000e+03 2.414258728061584591e+00 3.583231652832862685e-02
1.080000000000000000e+03 2.407699922455378783e+00 3.774121614071424685e-02
1.110000000000000000e+03 2.427609625113079872e+00 3.608046979417301597e-02
1.140000000000000000e+03 2.422361696319959457e+00 3.665922725391095732e-02
1.170000000000000000e+03 2.412292366181038705e+00 3.500389986803128378e-02
1.200000000000000000e+03 2.419490019421350890e+00 3.336792634494643167e-02
1.230000000000000000e+03 2.428973326818882228e+00 3.304679996229162309e-02
1.260000000000000000e+03 2.422076966143175358e+00 3.190592113545982766e-02
1.290000000000000000e+03 2.433262948299734774e+00 3.267811700139491154e-02
1.320000000000000000e+03 2.423266535655725029e+00 3.282312449792575137e-02
1.350000000000000000e+03 2.411480504165420591e+00 3.192141392763738622e-02
1.380000000000000000e+03 2.412447424048529410e+00 3.208448836646642793e-02
1.410000000000000000e+03 2.418092631891882061e+00 3.182772348895245712e-02
1.440000000000000000e+03 2.418996241689305826e+00 2.967723960836835678e-02
1.470000000000000000e+03 2.403511941559594689e+00 2.964837309377836225e-02
1.500000000000000000e+03 2.413164567147566331e+00 3.161703152529491551e-02
1.530000000000000000e+03 2.411172359421708045e+00 3.119982837058173780e-02
1.560000000000000000e+03 2.410155932302184834e+00 3.169930092684265788e-02
1.590000000000000000e+03 2.409369268056098079e+00 3.076190944847466413e-02
1.620000000000000000e+03 2.410044237843877557e+00 3.013956206741933222e-02
1.650000000000000000e+03 2.423504734629398083e+00 2.916576247487027984e-02
1.680000000000000000e+03 2.424173741364953116e+00 2.944146130756906260e-02
