# # n, sigma
3.000000000000000000e+01 3.152247525247666271e+00 5.847402360460733639e-02
6.000000000000000000e+01 2.524446963689940482e+00 1.830404093316853886e-01
9.000000000000000000e+01 3.155870774456632777e+00 7.062707041997164092e-02
1.200000000000000000e+02 3.157441149833051242e+00 8.594091870370949848e-02
1.500000000000000000e+02 3.152054174646678586e+00 8.272400780638398954e-02
1.800000000000000000e+02 3.134535737277721612e+00 1.025502465942950414e-01
2.100000000000000000e+02 3.130567921498744521e+00 1.039623691004935985e-01
2.400000000000000000e+02 8.289679626102384180e-01 1.130741255328222561e+00
2.700000000000000000e+02 2.269690107824163139e+00 1.204823632592612603e-01
3.000000000000000000e+02 2.305970846929008555e+00 8.719218117002670854e-02
3.300000000000000000e+02 2.361024744558209765e+00 7.184564371745576217e-02
3.600000000000000000e+02 2.500304558378338093e+00 6.681048620096727286e-02
3.900000000000000000e+02 2.502421841261789126e+00 6.417028549480521815e-02
4.200000000000000000e+02 2.469335335177802904e+00 5.367386317898025644e-02
4.500000000000000000e+02 2.465116904915480411e+00 5.345319978266901279e-02
4.800000000000000000e+02 2.498266645210696080e+00 4.445788432948673263e-02
5.100000000000000000e+02 2.493166830751412544e+00 3.932424487845471994e-02
5.400000000000000000e+02 2.493294093840298320e+00 4.026378400899187360e-02
5.700000000000000000e+02 2.488859945099311854e+00 4.110983476846671869e-02
6.000000000000000000e+02 2.502334563157313507e+00 3.838589572903210873e-02
6.300000000000000000e+02 2.477688311313717584e+00 3.666114410611816254e-02
6.600000000000000000e+02 2.481819622448160345e+00 3.667799143390231692e-02
6.900000000000000000e+02 2.485359444228148806e+00 3.648187047004212286e-02
7.200000000000000000e+02 2.481281856182663503e+00 3.541524869683310844e-02
7.500000000000000000e+02 2.464100524926982061e+00 3.502650152254086630e-02
7.800000000000000000e+02 2.469664513501627745e+00 3.547081417586110674e-02
8.100000000000000000e+02 2.463562105223033427e+00 3.844189982148843443e-02
8.400000000000000000e+02 2.477144948415765047e+00 3.707430741366356947e-02
8.700000000000000000e+02 2.486103529282853497e+00 3.555289395902857391e-02
9.000000000000000000e+02 2.493812702357820488e+00 3.373264454855011418e-02
9.300000000000000000e+02 2.510450310800834028e+00 3.330688069373078514e-02
9.600000000000000000e+02 2.513166634645325637e+00 3.284470956413506476e-02
9.900000000000000000e+02 2.515856865052956248e+00 3.072865884272542661e-02
1.020000000000000000e+03 2.505303995840398645e+00 2.923532482444379799e-02
1.050000000000000000e+03 2.500242254293848276e+00 2.978212677668232514e-02
1.080000000000000000e+03 2.501416008465341179e+00 2.817562040727454239e-02
1.110000000000000000e+03 2.498093914261706239e+00 2.721378358743458542e-02
1.140000000000000000e+03 2.495367174882575867e+00 2.695884326058229155e-02
1.170000000000000000e+03 2.500613034775930554e+00 2.690340568497408963e-02
1.200000000000000000e+03 2.501723726953195115e+00 2.760924737687119046e-02
1.230000000000000000e+03 2.502806719853805095e+00 2.599317507692961576e-02
1.260000000000000000e+03 2.507654861220882214e+00 2.519912504305630088e-02
1.290000000000000000e+03 2.505509802535747621e+00 2.475520176401877631e-02
1.320000000000000000e+03 2.502370573005598064e+00 2.475766290511867765e-02
1.350000000000000000e+03 2.503721023582124783e+00 2.431073539535161601e-02
1.380000000000000000e+03 2.505602989615414611e+00 2.510353620464285049e-02
1.410000000000000000e+03 2.502035504410920375e+00 2.388998361482010807e-02
1.440000000000000000e+03 2.502122871575608976e+00 2.309826815662697347e-02
1.470000000000000000e+03 2.500696459027127450e+00 2.224703991687253940e-02
1.500000000000000000e+03 2.502444762184696803e+00 2.205485336404188965e-02
1.530000000000000000e+03 2.504727164496219682e+00 2.197759464989326034e-02
1.560000000000000000e+03 2.511008642441184602e+00 2.380588556382611312e-02
1.590000000000000000e+03 2.511710366669907657e+00 2.369334239089669267e-02
1.620000000000000000e+03 2.510828084776899338e+00 2.376761969139737016e-02
1.650000000000000000e+03 2.504541939349793189e+00 2.351135595195004424e-02
1.680000000000000000e+03 2.507957159988153162e+00 2.401476383752877350e-02
1.710000000000000000e+03 2.509593823157271419e+00 2.276490962185205233e-02
1.740000000000000000e+03 2.510446079718728907e+00 2.213643841069063214e-02
1.770000000000000000e+03 2.511062275411414468e+00 2.234090980710682142e-02
1.800000000000000000e+03 2.512362289150506189e+00 2.279330769235657361e-02
1.830000000000000000e+03 2.510169149727264681e+00 2.236504244105954817e-02
1.860000000000000000e+03 2.515070720368218105e+00 2.202361072669708347e-02
1.890000000000000000e+03 2.515190931552007569e+00 2.199212542700290998e-02
1.920000000000000000e+03 2.511608289787261139e+00 2.058050037460651752e-02
1.950000000000000000e+03 2.511689203460341968e+00 2.001610745584175149e-02
1.980000000000000000e+03 2.511076454787986911e+00 1.843327876869830725e-02
2.010000000000000000e+03 2.512672784103463286e+00 1.803027726369191286e-02
2.040000000000000000e+03 2.513335048452555842e+00 1.791731433923228131e-02
2.070000000000000000e+03 2.514195936353374794e+00 1.829895823164179661e-02
2.100000000000000000e+03 2.513893633207493483e+00 1.837742256565525617e-02
2.130000000000000000e+03 2.515320930756631768e+00 1.873895723013815906e-02
2.160000000000000000e+03 2.514193413874293181e+00 1.896783813580782407e-02
2.190000000000000000e+03 2.516197696086210467e+00 1.855621006843110113e-02
2.220000000000000000e+03 2.518409000865767577e+00 1.912317478922686068e-02
2.250000000000000000e+03 2.518436985098060799e+00 1.945971518037126202e-02
2.280000000000000000e+03 2.516098821811913133e+00 1.960683557447076911e-02
2.310000000000000000e+03 2.517642323956804873e+00 1.909184265505644781e-02
2.340000000000000000e+03 2.515981797910058937e+00 1.808710983887080320e-02
2.370000000000000000e+03 2.517965947548713057e+00 1.782037964579513689e-02
2.400000000000000000e+03 2.512424271299692258e+00 1.693248917213021829e-02
2.430000000000000000e+03 2.513714828343428742e+00 1.647967225352225604e-02
2.460000000000000000e+03 2.514705467880971934e+00 1.586178784398147371e-02
2.490000000000000000e+03 2.515688026890952500e+00 1.565746956624836442e-02
2.520000000000000000e+03 2.517527155429015728e+00 1.540848738898570845e-02
2.550000000000000000e+03 2.520436011208511573e+00 1.584258599073345986e-02
2.580000000000000000e+03 2.519483892137408532e+00 1.515559460967187515e-02
2.610000000000000000e+03 2.520391206987963706e+00 1.509108243075699997e-02
2.640000000000000000e+03 2.523622431335025063e+00 1.553365050427164655e-02
2.670000000000000000e+03 2.522326084221984122e+00 1.492138215390811755e-02
2.700000000000000000e+03 2.521843862858065499e+00 1.480632328126885514e-02
2.730000000000000000e+03 2.523331071063542819e+00 1.474606493466060556e-02
2.760000000000000000e+03 2.523004442438526507e+00 1.515635212762913957e-02
2.790000000000000000e+03 2.523771237797265421e+00 1.539581214081061147e-02
2.820000000000000000e+03 2.523231006977368907e+00 1.530861977066173309e-02
2.850000000000000000e+03 2.521725179066719225e+00 1.479614457184174302e-02
2.880000000000000000e+03 2.522438781136532970e+00 1.476627634218536864e-02
2.910000000000000000e+03 2.522299416160948216e+00 1.482568526797206111e-02
2.940000000000000000e+03 2.523259184185786097e+00 1.473734659713038693e-02
2.970000000000000000e+03 2.521182819974290279e+00 1.458882797473173669e-02
3.000000000000000000e+03 2.518717248333024905e+00 1.437924509557017907e-02
3.030000000000000000e+03 2.516905894789906117e+00 1.443707852618752834e-02
3.060000000000000000e+03 2.516533297226069443e+00 1.485084989723191307e-02
3.090000000000000000e+03 2.514272252328970225e+00 1.458000756212874185e-02
3.120000000000000000e+03 2.514993018925311574e+00 1.418344645306207456e-02
3.150000000000000000e+03 2.517469773268661282e+00 1.392113038617922433e-02
3.180000000000000000e+03 2.516689903515234583e+00 1.368896293565063059e-02
3.210000000000000000e+03 2.513914899963679783e+00 1.405750627116032249e-02
3.240000000000000000e+03 2.511769989769700562e+00 1.421259081060985245e-02
3.270000000000000000e+03 2.513448722168750038e+00 1.416243999612056513e-02
3.300000000000000000e+03 2.514769804041396384e+00 1.387800489327306770e-02
3.330000000000000000e+03 2.515884441701092822e+00 1.364555620952038160e-02
3.360000000000000000e+03 2.513447168536782517e+00 1.337173467914534557e-02
3.390000000000000000e+03 2.514261861196703141e+00 1.341775976913228696e-02
3.420000000000000000e+03 2.515746992293530493e+00 1.302163170580163815e-02
3.450000000000000000e+03 2.515808672416379288e+00 1.276087036353710374e-02
