# # n, sigma
3.000000000000000000e+01 2.405442021066520386e+00 5.877018284238645640e-02
6.000000000000000000e+01 2.397287839603420512e+00 7.325060071994392297e-02
9.000000000000000000e+01 2.423641330531604687e+00 5.967154569850932622e-02
1.200000000000000000e+02 2.396136943689957999e+00 4.462532997773316357e-02
1.500000000000000000e+02 2.413629414931377060e+00 4.405708017408511978e-02
1.800000000000000000e+02 2.421765674065769591e+00 5.249236479150291845e-02
2.100000000000000000e+02 2.431931358062769277e+00 4.805945924551442011e-02
2.400000000000000000e+02 2.428089230219097061e+00 4.794034450282753934e-02
2.700000000000000000e+02 2.439848376274723396e+00 4.802300165249150099e-02
3.000000000000000000e+02 2.442006752575326178e+00 4.254099036524844335e-02
3.300000000000000000e+02 2.437409043008043508e+00 4.213474223662958679e-02
3.600000000000000000e+02 2.442745218127228668e+00 4.417144787188279770e-02
3.900000000000000000e+02 2.443295391602083644e+00 4.346514989514497357e-02
4.200000000000000000e+02 2.445633141017460765e+00 4.047126912818938688e-02
4.500000000000000000e+02 2.448603506177443823e+00 4.016173305371537744e-02
4.800000000000000000e+02 2.452767671330175148e+00 3.635298266990367316e-02
5.100000000000000000e+02 2.454388901628594688e+00 3.554789003371989359e-02
5.400000000000000000e+02 2.459735608911806981e+00 3.396676297415737039e-02
5.700000000000000000e+02 2.455346499214889455e+00 3.246355786289921441e-02
6.000000000000000000e+02 2.455814642622184518e+00 3.227386863121584765e-02
6.300000000000000000e+02 2.464059453877011752e+00 2.998467780039966099e-02
6.600000000000000000e+02 2.469183494844907401e+00 3.201541814654949858e-02
6.900000000000000000e+02 2.458715248189794700e+00 3.176941539385657459e-02
7.200000000000000000e+02 2.456514399173971519e+00 3.032402895310485486e-02
7.500000000000000000e+02 2.461174669502267598e+00 2.812258928697286900e-02
7.800000000000000000e+02 2.460805651021750862e+00 2.773806471677426125e-02
8.100000000000000000e+02 2.463318462959746213e+00 2.474081608071430211e-02
8.400000000000000000e+02 2.464648188283689034e+00 2.541794495840548826e-02
8.700000000000000000e+02 2.468586133516465164e+00 2.324129059772450656e-02
9.000000000000000000e+02 2.470583951762822306e+00 2.340417232632617181e-02
9.300000000000000000e+02 2.472857761702534685e+00 2.350565911210437259e-02
9.600000000000000000e+02 2.465474551449987839e+00 2.372516688295481235e-02
9.900000000000000000e+02 2.465007665366249157e+00 2.319226009802771715e-02
