# # n, sigma
3.000000000000000000e+01 3.944397838072446039e+00 6.734934203069098402e-02
6.000000000000000000e+01 2.142396907340203605e+00 1.471191700909779965e-01
9.000000000000000000e+01 2.584021502205426923e+00 6.238096954167538649e-02
1.200000000000000000e+02 2.578560693161515260e+00 5.343239333201603436e-02
1.500000000000000000e+02 2.561719539162021331e+00 5.452437127182096360e-02
1.800000000000000000e+02 2.569514378891991413e+00 6.656890582679098056e-02
2.100000000000000000e+02 2.590913099169922518e+00 5.514688987997398706e-02
2.400000000000000000e+02 2.599352310115191411e+00 5.198312090607039998e-02
2.700000000000000000e+02 2.595940145834752411e+00 4.385064410784436650e-02
3.000000000000000000e+02 2.604148183293660601e+00 4.213451931485259760e-02
3.300000000000000000e+02 2.601964964371596079e+00 3.725554692913529697e-02
3.600000000000000000e+02 2.595957386385885357e+00 3.060393779468026029e-02
3.900000000000000000e+02 2.600937477353148175e+00 3.052518465896368952e-02
4.200000000000000000e+02 2.587369650740371174e+00 2.835502834094300734e-02
4.500000000000000000e+02 2.590058532425184357e+00 2.546244664711829267e-02
4.800000000000000000e+02 2.577798335375087735e+00 2.707314619041650480e-02
5.100000000000000000e+02 2.587693265827676559e+00 2.837233471612043631e-02
5.400000000000000000e+02 2.583603170796539672e+00 3.148814061673835263e-02
5.700000000000000000e+02 2.580547800240777345e+00 2.780010638292518266e-02
6.000000000000000000e+02 2.575227197876980068e+00 2.843929774476207026e-02
6.300000000000000000e+02 2.568895126561879572e+00 3.175410028444316385e-02
6.600000000000000000e+02 2.562761123259539087e+00 2.887197434909330104e-02
6.900000000000000000e+02 2.558705984549231260e+00 2.989730117739166151e-02
7.200000000000000000e+02 2.546655404026284319e+00 3.057720650667118678e-02
7.500000000000000000e+02 2.541844384045798044e+00 3.090555508969569654e-02
7.800000000000000000e+02 2.547459798798452191e+00 2.985421322004585404e-02
8.100000000000000000e+02 2.547778831936087229e+00 2.786083578031953167e-02
8.400000000000000000e+02 2.549142853735021141e+00 2.650800182614700129e-02
8.700000000000000000e+02 2.547243831350903598e+00 2.506119698731778048e-02
9.000000000000000000e+02 2.552557841578236175e+00 2.530130653187874848e-02
9.300000000000000000e+02 2.547323555027037667e+00 2.513192009936133023e-02
9.600000000000000000e+02 2.537641089689220752e+00 2.442029223673802818e-02
9.900000000000000000e+02 2.545679487515440709e+00 2.234875504232170657e-02
1.020000000000000000e+03 2.544644516752022856e+00 2.064983349879365160e-02
1.050000000000000000e+03 2.536681124361990225e+00 2.048988623746247559e-02
1.080000000000000000e+03 2.532786100445933108e+00 2.005949513509619475e-02
1.110000000000000000e+03 2.531551359209743612e+00 2.078273013635900668e-02
1.140000000000000000e+03 2.529674834801907135e+00 2.133637920195695023e-02
1.170000000000000000e+03 2.526931253206100347e+00 2.207317883805189410e-02
1.200000000000000000e+03 2.536571421702058959e+00 2.057336863367759117e-02
1.230000000000000000e+03 2.537737630880590345e+00 1.967084935498165932e-02
1.260000000000000000e+03 2.540295784201550333e+00 1.915438775068439500e-02
1.290000000000000000e+03 2.534556082429247681e+00 1.879156973394964861e-02
1.320000000000000000e+03 2.536821127223324090e+00 1.828183843642799608e-02
1.350000000000000000e+03 2.532220054246242746e+00 1.850089208814069061e-02
1.380000000000000000e+03 2.533069495421679029e+00 1.796436576441595712e-02
1.410000000000000000e+03 2.531925831078868150e+00 1.770008407627329458e-02
1.440000000000000000e+03 2.529229168688571949e+00 1.806677409382834165e-02
1.470000000000000000e+03 2.530214470597846432e+00 1.793740344536835091e-02
1.500000000000000000e+03 2.528048353234743750e+00 1.836018488464936926e-02
1.530000000000000000e+03 2.521099143805600296e+00 1.797183894763025244e-02
1.560000000000000000e+03 2.516130200151118768e+00 1.798863023902890976e-02
1.590000000000000000e+03 2.513635657718420457e+00 1.842172468518519027e-02
1.620000000000000000e+03 2.514198924350884656e+00 1.749968754740054491e-02
1.650000000000000000e+03 2.511837624543842740e+00 1.783153639699968512e-02
1.680000000000000000e+03 2.514189833314655509e+00 1.830688952529253150e-02
1.710000000000000000e+03 2.511077359386346242e+00 1.829001018724490252e-02
1.740000000000000000e+03 2.510331126613051023e+00 1.777622838238967704e-02
1.770000000000000000e+03 2.506763862351081507e+00 1.798050164929519690e-02
1.800000000000000000e+03 2.499411262948126655e+00 1.758769005376018338e-02
1.830000000000000000e+03 2.500536946203946620e+00 1.703176970886466357e-02
1.860000000000000000e+03 2.499720751935137653e+00 1.634024661272734727e-02
1.890000000000000000e+03 2.500422555118430701e+00 1.571003937495648803e-02
1.920000000000000000e+03 2.499823727621406366e+00 1.670698670710755313e-02
1.950000000000000000e+03 2.500279150956175478e+00 1.635389483742126504e-02
1.980000000000000000e+03 2.497248635046127596e+00 1.575076443371598023e-02
2.010000000000000000e+03 2.502345639071192007e+00 1.579212958469549538e-02
2.040000000000000000e+03 2.501830980896348144e+00 1.562967704701665253e-02
2.070000000000000000e+03 2.500570410454456383e+00 1.562690491489306110e-02
2.100000000000000000e+03 2.500994285468106426e+00 1.583365346875444807e-02
2.130000000000000000e+03 2.503534785595298739e+00 1.601055565332954247e-02
2.160000000000000000e+03 2.506238235564101302e+00 1.552780324331329981e-02
2.190000000000000000e+03 2.509734197327660343e+00 1.521957707585278909e-02
2.220000000000000000e+03 2.511105121229064263e+00 1.610307798484273897e-02
2.250000000000000000e+03 2.509871653408265235e+00 1.577554255485212609e-02
2.280000000000000000e+03 2.508747972769461487e+00 1.500732125441321847e-02
2.310000000000000000e+03 2.511557254126557392e+00 1.564685104271485924e-02
2.340000000000000000e+03 2.511396035252809522e+00 1.542405286865010383e-02
2.370000000000000000e+03 2.510574023401592303e+00 1.499138322689139505e-02
2.400000000000000000e+03 2.512951747833418459e+00 1.454278980877550184e-02
2.430000000000000000e+03 2.507530307048717155e+00 1.440182085044196605e-02
2.460000000000000000e+03 2.506751477086689217e+00 1.423857855374773863e-02
2.490000000000000000e+03 2.506564854116484664e+00 1.356882214330323161e-02
2.520000000000000000e+03 2.503297168850433518e+00 1.343165316063599408e-02
2.550000000000000000e+03 2.500095342046587898e+00 1.331088566855405039e-02
2.580000000000000000e+03 2.501777982204148376e+00 1.328996693561494864e-02
2.610000000000000000e+03 2.503036529349520922e+00 1.350850746634936657e-02
2.640000000000000000e+03 2.500962525250003843e+00 1.394907445436897701e-02
2.670000000000000000e+03 2.501917106134629698e+00 1.399654184883298430e-02
2.700000000000000000e+03 2.503272766820406670e+00 1.448926968833419773e-02
2.730000000000000000e+03 2.504810522926506966e+00 1.414937451577488563e-02
2.760000000000000000e+03 2.505668396467405579e+00 1.441639583477677400e-02
2.790000000000000000e+03 2.503299699187154559e+00 1.432851533084520020e-02
2.820000000000000000e+03 2.502855635788614475e+00 1.422252899654430011e-02
2.850000000000000000e+03 2.499604985644656274e+00 1.363983700622100129e-02
2.880000000000000000e+03 2.497276631087147702e+00 1.337355511460767976e-02
2.910000000000000000e+03 2.496033927568041655e+00 1.285874270723458973e-02
2.940000000000000000e+03 2.495921652297407256e+00 1.297052972564086831e-02
2.970000000000000000e+03 2.493986150809292202e+00 1.280330959301370294e-02
3.000000000000000000e+03 2.491026251168527050e+00 1.270904516437073792e-02
3.030000000000000000e+03 2.492372254681384014e+00 1.325963565545247060e-02
3.060000000000000000e+03 2.492786163320586112e+00 1.321134583011091164e-02
3.090000000000000000e+03 2.494309495052811965e+00 1.317144711817143723e-02
3.120000000000000000e+03 2.496532369185717304e+00 1.302882907873209074e-02
3.150000000000000000e+03 2.498592582729370903e+00 1.308570291678294410e-02
3.180000000000000000e+03 2.496870269849837065e+00 1.304192788091994640e-02
3.210000000000000000e+03 2.496209482066467089e+00 1.253530840522276701e-02
3.240000000000000000e+03 2.497209356727614793e+00 1.222300516204853638e-02
3.270000000000000000e+03 2.496257735632246622e+00 1.187343726947701072e-02
3.300000000000000000e+03 2.498741659639293289e+00 1.191149199712225777e-02
3.330000000000000000e+03 2.497040755494331243e+00 1.164175607592602552e-02
3.360000000000000000e+03 2.498963534945230158e+00 1.215984057541021068e-02
3.390000000000000000e+03 2.499020833273922548e+00 1.218061999252038896e-02
3.420000000000000000e+03 2.499507459122427111e+00 1.255450118400270633e-02
