# # n, sigma
3.000000000000000000e+01 4.202406722344695034e+00 1.508706628829922236e-01
6.000000000000000000e+01 4.198778457497574834e+00 1.602434730663293561e-01
9.000000000000000000e+01 2.487875714306221564e+00 5.785105217518762138e-02
1.200000000000000000e+02 2.482281895492481905e+00 4.228697990626013870e-02
1.500000000000000000e+02 2.475512528112931321e+00 3.674869281573446556e-02
1.800000000000000000e+02 2.480305470653411781e+00 4.052266930518753918e-02
2.100000000000000000e+02 2.476569915130098387e+00 4.271577059479018251e-02
2.400000000000000000e+02 2.454267618942368223e+00 3.775200437547304722e-02
2.700000000000000000e+02 2.467152313382035889e+00 3.645990484417464123e-02
3.000000000000000000e+02 2.447794118318962653e+00 3.397038389750219739e-02
3.300000000000000000e+02 2.447595242210467426e+00 3.610288969609706106e-02
3.600000000000000000e+02 2.453105235032443598e+00 3.491919746323991075e-02
3.900000000000000000e+02 2.472794909575906086e+00 3.336011852502562131e-02
4.200000000000000000e+02 2.480935228581531149e+00 3.316353373148519385e-02
4.500000000000000000e+02 2.464569708769752232e+00 3.501768767524861964e-02
4.800000000000000000e+02 2.465818096987895558e+00 3.242894337595265269e-02
5.100000000000000000e+02 2.478353891930003883e+00 2.841298509278550669e-02
5.400000000000000000e+02 2.460370911270835848e+00 2.704493411285128698e-02
5.700000000000000000e+02 2.471556643876955839e+00 2.612472683453781475e-02
6.000000000000000000e+02 2.479406441102854242e+00 2.513484255601798611e-02
6.300000000000000000e+02 2.476446377184351899e+00 2.368107140089700455e-02
6.600000000000000000e+02 2.475058065939186758e+00 2.405996331675298860e-02
6.900000000000000000e+02 2.469750293066149016e+00 2.496936694608634447e-02
7.200000000000000000e+02 2.479078107297986389e+00 2.431643836349698176e-02
7.500000000000000000e+02 2.480854161650711820e+00 2.248055996650785010e-02
7.800000000000000000e+02 2.474717107897217439e+00 2.203079394316082712e-02
8.100000000000000000e+02 2.478640244667598580e+00 2.144384172005341441e-02
8.400000000000000000e+02 2.470505068387124581e+00 2.072350289648590763e-02
8.700000000000000000e+02 2.472284395359271691e+00 1.882294557426381423e-02
9.000000000000000000e+02 2.474188067011604097e+00 1.867908942787738225e-02
9.300000000000000000e+02 2.473828267581826168e+00 1.865705597705667046e-02
9.600000000000000000e+02 2.475871660127047846e+00 1.872611964891899433e-02
9.900000000000000000e+02 2.473457395048443530e+00 1.935772770777305363e-02
1.020000000000000000e+03 2.483579811505721491e+00 1.868020831684297917e-02
1.050000000000000000e+03 2.484074555251352123e+00 1.883570624203710631e-02
1.080000000000000000e+03 2.481995441789973000e+00 1.853308131064978007e-02
1.110000000000000000e+03 2.481750981279171597e+00 1.933304553475988924e-02
1.140000000000000000e+03 2.473797773400908451e+00 1.949074200707813856e-02
1.170000000000000000e+03 2.472919320475083893e+00 1.973737359659271870e-02
1.200000000000000000e+03 2.474274692648577911e+00 2.026058788935115179e-02
1.230000000000000000e+03 2.473553366303272494e+00 2.053147851925937045e-02
1.260000000000000000e+03 2.476140177742248483e+00 2.001689538695120354e-02
1.290000000000000000e+03 2.475539145116158135e+00 1.945447707843199134e-02
1.320000000000000000e+03 2.473838398179207587e+00 1.870422503971356024e-02
1.350000000000000000e+03 2.475854683486355956e+00 1.914492425218119326e-02
1.380000000000000000e+03 2.475891044426898002e+00 1.905913599027671962e-02
1.410000000000000000e+03 2.477154980555650088e+00 1.856971748837161693e-02
1.440000000000000000e+03 2.478225369802738332e+00 1.884981722350086500e-02
1.470000000000000000e+03 2.476353151323210433e+00 1.864854416301664139e-02
1.500000000000000000e+03 2.476945011861770407e+00 1.752925577985177397e-02
1.530000000000000000e+03 2.475184728887831032e+00 1.752205214600705691e-02
1.560000000000000000e+03 2.477596007645982645e+00 1.740812101164946474e-02
1.590000000000000000e+03 2.480038461756555623e+00 1.754480072652088093e-02
1.620000000000000000e+03 2.482976844583509646e+00 1.731147933990112228e-02
1.650000000000000000e+03 2.481754415270606806e+00 1.692395951361270676e-02
1.680000000000000000e+03 2.483118977986778386e+00 1.671062277421578313e-02
1.710000000000000000e+03 2.485848823409192221e+00 1.657962313524979220e-02
1.740000000000000000e+03 2.488807109806935092e+00 1.653173582778017306e-02
1.770000000000000000e+03 2.492712402323070897e+00 1.646818346803080244e-02
1.800000000000000000e+03 2.492159456433824527e+00 1.629738890615413729e-02
1.830000000000000000e+03 2.491948056182263116e+00 1.557920272925591119e-02
1.860000000000000000e+03 2.492402121483426214e+00 1.545723255552709785e-02
1.890000000000000000e+03 2.496584831309289765e+00 1.517207595230810578e-02
1.920000000000000000e+03 2.494114843434259043e+00 1.527512986115565734e-02
1.950000000000000000e+03 2.494979062988698981e+00 1.472332240536665220e-02
1.980000000000000000e+03 2.498070679098078450e+00 1.474641780109894537e-02
2.010000000000000000e+03 2.497102413988416370e+00 1.455872518336033886e-02
2.040000000000000000e+03 2.493821443563460249e+00 1.443375932269937677e-02
2.070000000000000000e+03 2.493519480502086161e+00 1.445680396401876656e-02
2.100000000000000000e+03 2.491137006831118050e+00 1.341818539074470483e-02
2.130000000000000000e+03 2.490861798080323375e+00 1.348207394211588597e-02
2.160000000000000000e+03 2.491991378114899014e+00 1.255174543208492470e-02
2.190000000000000000e+03 2.490517597215351042e+00 1.244070775310581953e-02
2.220000000000000000e+03 2.488386568258151410e+00 1.227300457374286280e-02
2.250000000000000000e+03 2.486269927109776123e+00 1.264778419979945868e-02
2.280000000000000000e+03 2.489933860747472583e+00 1.276766843429698491e-02
2.310000000000000000e+03 2.488560671592174423e+00 1.299236063382141516e-02
2.340000000000000000e+03 2.488497127287281341e+00 1.286425672909212101e-02
2.370000000000000000e+03 2.486599836984699774e+00 1.316503863716230946e-02
2.400000000000000000e+03 2.488536970261276959e+00 1.298937212864232846e-02
2.430000000000000000e+03 2.488952073151280420e+00 1.249583499293104895e-02
2.460000000000000000e+03 2.488446190369630440e+00 1.253933065297579627e-02
2.490000000000000000e+03 2.490100280192327542e+00 1.257667735547992986e-02
2.520000000000000000e+03 2.490567188373496776e+00 1.246598270457886619e-02
2.550000000000000000e+03 2.491600870583690952e+00 1.177352074117623409e-02
2.580000000000000000e+03 2.491201058109302036e+00 1.154784513094845103e-02
2.610000000000000000e+03 2.489039647972374869e+00 1.164577069722139320e-02
2.640000000000000000e+03 2.487673720912065178e+00 1.167999024164335410e-02
2.670000000000000000e+03 2.489483022988182359e+00 1.163006726482787752e-02
2.700000000000000000e+03 2.487686591758731858e+00 1.126082225127458987e-02
2.730000000000000000e+03 2.485717294510766173e+00 1.129857171792355425e-02
2.760000000000000000e+03 2.487824863944799514e+00 1.106369643382346807e-02
2.790000000000000000e+03 2.488909162710644996e+00 1.097472769776599959e-02
2.820000000000000000e+03 2.488108909116133471e+00 1.089798330324312330e-02
2.850000000000000000e+03 2.487985194282808621e+00 1.064379004716661629e-02
2.880000000000000000e+03 2.486078401326508036e+00 1.085851176784155547e-02
2.910000000000000000e+03 2.486417410975585884e+00 1.077683912447283815e-02
2.940000000000000000e+03 2.486431949603940428e+00 1.106363974348361506e-02
2.970000000000000000e+03 2.485495256880549952e+00 1.118615158096785377e-02
3.000000000000000000e+03 2.489110608682626236e+00 1.143609105031613039e-02
3.030000000000000000e+03 2.488585125005606358e+00 1.170794711750132097e-02
3.060000000000000000e+03 2.488114681705991593e+00 1.173457602490286800e-02
3.090000000000000000e+03 2.487660027416297659e+00 1.182229399890124058e-02
3.120000000000000000e+03 2.487433268120110785e+00 1.156612598620202458e-02
3.150000000000000000e+03 2.486967292656147688e+00 1.131426801256165716e-02
3.180000000000000000e+03 2.487318958073542419e+00 1.110489622370460470e-02
3.210000000000000000e+03 2.488715558742502054e+00 1.162159413758717501e-02
3.240000000000000000e+03 2.490364440597397255e+00 1.179482840800240989e-02
3.270000000000000000e+03 2.489750263067920244e+00 1.188937480396913202e-02
3.300000000000000000e+03 2.491420988971099870e+00 1.185884742944004824e-02
3.330000000000000000e+03 2.492904431203621929e+00 1.235798819726377853e-02
3.360000000000000000e+03 2.493968217562606782e+00 1.244790795037148921e-02
3.390000000000000000e+03 2.494063436100005138e+00 1.217954505506820689e-02
3.420000000000000000e+03 2.495124765691641322e+00 1.192321561676315360e-02
3.450000000000000000e+03 2.494331387596166572e+00 1.187713468273007660e-02
3.480000000000000000e+03 2.495352328117871554e+00 1.214006007845544639e-02
3.510000000000000000e+03 2.494062171985386822e+00 1.233898496552681551e-02
3.540000000000000000e+03 2.492516410487040979e+00 1.258550225215150642e-02
3.570000000000000000e+03 2.492837476026999788e+00 1.226331831139460156e-02
3.600000000000000000e+03 2.494089544247238610e+00 1.234220206642958062e-02
3.630000000000000000e+03 2.491777761913209766e+00 1.220763172224968544e-02
3.660000000000000000e+03 2.491295278246639544e+00 1.232114951353621875e-02
3.690000000000000000e+03 2.492870264291325633e+00 1.240054802942344367e-02
3.720000000000000000e+03 2.494000325867288481e+00 1.225365916781907816e-02
3.750000000000000000e+03 2.495740210655887914e+00 1.219264727731254015e-02
3.780000000000000000e+03 2.496835316576922370e+00 1.230435787169146221e-02
3.810000000000000000e+03 2.496239168212275317e+00 1.252570618697510657e-02
3.840000000000000000e+03 2.497341538575604147e+00 1.234365325253996594e-02
3.870000000000000000e+03 2.494915274502103042e+00 1.232299716148204521e-02
3.900000000000000000e+03 2.495142034572471079e+00 1.220603148897283184e-02
3.930000000000000000e+03 2.494238969300297537e+00 1.199953141448978355e-02
3.960000000000000000e+03 2.493120462598946485e+00 1.191892265327167827e-02
3.990000000000000000e+03 2.493347676490408560e+00 1.151324318657991237e-02
4.020000000000000000e+03 2.494434430819466808e+00 1.149662613449030021e-02
4.050000000000000000e+03 2.493427058162406063e+00 1.133620908688747972e-02
4.080000000000000000e+03 2.494349618925844503e+00 1.110799656896978641e-02
4.110000000000000000e+03 2.493750675781192694e+00 1.111835323557994713e-02
4.140000000000000000e+03 2.494177501952575149e+00 1.138011432889214115e-02
4.170000000000000000e+03 2.493859939143030502e+00 1.153632205241978022e-02
